internalid,custrecord_rc_crse_crm_id,externalid,custrecord_rc_course_title,custrecord_rc_course_number,custrecord_rc_course_credit_level,custrecord_rc_course_credit_hours,custrecord_rc_course_instruction_mode,COURSE_SEQUENCE_COURSE_ASIGNMENT_CRM_ID,custrecord_rc_course_institution_name_uniq,custrecord_rc_course_institution_name,custrecord_rc_course_inst,custrecord_rc_course_dept,rc_course_alterations,ID
26893,ca42c7d9-2dcc-4403-9031-73cecbcc8f3b,ca42c7d9-2dcc-4403-9031-73cecbcc8f3b,Behavioral Systems Analysis,PSY 6510,Graduate,3,Both,5ef00165-6224-42f5-9c5a-09de6ca61144,Western Michigan University,Western Michigan University,851311B3-1011-E411-B0E2-0050569C00A7,Department of Psychology,{Title:Behavioral Systems Analysis},5ef00165-6224-42f5-9c5a-09de6ca61144ca42c7d9-2dcc-4403-9031-73cecbcc8f3b
30015,825d6b9f-9606-4e4f-8085-bcf5ad40f19a,825d6b9f-9606-4e4f-8085-bcf5ad40f19a,Behavioral Treatment & Systems Support,PSY 543,Graduate,3,On-Campus,f1d0a01a-7732-4150-885e-aebd64f6b93c,Shippensburg University,Shippensburg University,4012E85F-6200-E411-BEB5-00505683000D,Psychology,{Title:Behavioral Treatment & Support},f1d0a01a-7732-4150-885e-aebd64f6b93c825d6b9f-9606-4e4f-8085-bcf5ad40f19a
27424,49fb6db3-c69d-4fc2-9072-3535ff606772,49fb6db3-c69d-4fc2-9072-3535ff606772,[September 2017] Behavioral Treatment of Autism,PSY 563,Graduate,4,On-Campus,76d9db50-0b9c-47d6-88d7-ef08dc5003e8,Central Washington University,Central Washington University,378BF753-6200-E411-BEB5-00505683000D,Psychology,{Title:Behavioral Treatment of Autism},76d9db50-0b9c-47d6-88d7-ef08dc5003e849fb6db3-c69d-4fc2-9072-3535ff606772
28232,16a5d597-c66b-48b2-a5ed-b69a462e4dfd,16a5d597-c66b-48b2-a5ed-b69a462e4dfd,Behavioral Treatment of Individuals with Autism and Developmental Delays,4476,Undergraduate,3,On-Campus,99df423c-1701-47b1-b10c-31a9cb895304,Troy University,Troy University,3DAAEF10-8A5B-E911-8106-000C29A8E632,Psychology,{Title:Behavioral Treatment},99df423c-1701-47b1-b10c-31a9cb89530416a5d597-c66b-48b2-a5ed-b69a462e4dfd
27759,60e73517-11ef-4e75-8a58-aaf3ca2a110f,60e73517-11ef-4e75-8a58-aaf3ca2a110f,"Behavioral, Social, Problem-Solving, and Performance Supports",SPED 540,Graduate,3,Hybrid,86ebaafa-696d-409b-9ade-7888bab1356b,Trinity Christian College,Trinity Christian College,EBBEF54E-895B-E911-8106-000C29A8E632,Special Education,"{Title:Behavioral, Social, Problem-Solving, and Performance Supports}",86ebaafa-696d-409b-9ade-7888bab1356b60e73517-11ef-4e75-8a58-aaf3ca2a110f
30104,0d2a920b-34c9-4827-aeed-78ea980e0716,0d2a920b-34c9-4827-aeed-78ea980e0716,Behaviorism,Psyc 8540,Graduate,3,On-Campus,f6b4a9c8-93fe-46ba-85dd-018957261c07,Auburn University,Auburn University,D99548F8-CC92-E511-A86B-0050569C00A7,Psychology,{Title:Behaviorism},f6b4a9c8-93fe-46ba-85dd-018957261c070d2a920b-34c9-4827-aeed-78ea980e0716
26525,9bd3eed2-8049-48fb-8d8a-135c9a517cfb,9bd3eed2-8049-48fb-8d8a-135c9a517cfb,Behavioral Approaches to Treatment,PSY 6650,Graduate,3,Both,4c28ed2f-999f-4dbb-acbb-8363d5b16472,Western Michigan University,Western Michigan University,851311B3-1011-E411-B0E2-0050569C00A7,Department of Psychology,{Title:Behaviorl Approaches-Treatmnt},4c28ed2f-999f-4dbb-acbb-8363d5b164729bd3eed2-8049-48fb-8d8a-135c9a517cfb
29661,afa3120d-7d46-480e-b9c7-e7dbf77ef371,afa3120d-7d46-480e-b9c7-e7dbf77ef371,"Behaviour Analysis in Business, Management, and Marketing",E-611,Graduate,30,On-Campus,df41af6c-1c85-4847-ae99-64a128792acd,Reykjavík University,Reykjavík University,FEAF17E3-F15A-E911-8106-000C29A8E632,UnNamedDepartment,"{Title:Behaviour Analysis in Business, Management, and Marketing}",df41af6c-1c85-4847-ae99-64a128792acdafa3120d-7d46-480e-b9c7-e7dbf77ef371
25278,09029a20-c94c-4d4a-8b02-8b6cde97f327,09029a20-c94c-4d4a-8b02-8b6cde97f327,Behaviour Analysis Practicum,PSYC587-xxC(HAM or NET),Graduate,40,Both,0ed1b647-b4f2-4df8-96a7-0bc0e7abbc9b,University of Waikato,University of Waikato,1D55E065-6200-E411-BEB5-00505683000D,School of Psychology,{Title:Behaviour Analysis Practicum},0ed1b647-b4f2-4df8-96a7-0bc0e7abbc9b09029a20-c94c-4d4a-8b02-8b6cde97f327
26594,8b4dfac5-b885-4df6-a6a1-9487855ed90e,8b4dfac5-b885-4df6-a6a1-9487855ed90e,Behaviour Analysis Practicum,PSYC587-xxC(HAM or NET),Graduate,40,Both,4f5d60d0-b82b-462e-9267-79d8be437ae5,University of Waikato,University of Waikato,1D55E065-6200-E411-BEB5-00505683000D,School of Psychology,{Title:Behaviour Analysis Practicum},4f5d60d0-b82b-462e-9267-79d8be437ae58b4dfac5-b885-4df6-a6a1-9487855ed90e
25276,a4d3aa41-69ae-4bbc-ad87-45f0d4517b98,a4d3aa41-69ae-4bbc-ad87-45f0d4517b98,Behaviour Analysis: Research and Theory,PSYC561-xxA(HAM or NET),Graduate,35,Both,0eb8911f-ed4f-4488-b6d4-b6151cd12386,University of Waikato,University of Waikato,1D55E065-6200-E411-BEB5-00505683000D,School of Psychology,{Title:Behaviour Analysis: Research and Theory},0eb8911f-ed4f-4488-b6d4-b6151cd12386a4d3aa41-69ae-4bbc-ad87-45f0d4517b98
28443,a2e59a72-9d66-4444-a46f-3f5b8f2275e8,a2e59a72-9d66-4444-a46f-3f5b8f2275e8,Behaviour Analysis: Research and Theory,PSYC561-xxA(HAM or NET),Graduate,35,Both,a4eebabb-b991-42d9-beba-f843a33b65ad,University of Waikato,University of Waikato,1D55E065-6200-E411-BEB5-00505683000D,School of Psychology,{Title:Behaviour Analysis: Research and Theory},a4eebabb-b991-42d9-beba-f843a33b65ada2e59a72-9d66-4444-a46f-3f5b8f2275e8
25141,885580ab-3d4c-404f-aede-d05bfc0b26a8,885580ab-3d4c-404f-aede-d05bfc0b26a8,Behaviour Analysis,PSYC314-xxB(HAM),Undergraduate,48,Both,08190255-32d6-4214-a014-460b48ff1fd0,University of Waikato,University of Waikato,1D55E065-6200-E411-BEB5-00505683000D,School of Psychology,{Title:Behaviour Analysis},08190255-32d6-4214-a014-460b48ff1fd0885580ab-3d4c-404f-aede-d05bfc0b26a8
26590,3e04e21d-bc00-ea11-812d-000c29a8e632,3e04e21d-bc00-ea11-812d-000c29a8e632,SPEC TOPICS: ED PSYCH/SPEC ED Course Topic: BEHAVIOUR,9660B,Graduate,36,Online,4f04e21d-bc00-ea11-812d-000c29a8e632,Western University,Western University,D19F51CA-A05B-E911-8106-000C29A8E632,Education,{Title:Behaviour Assessment and Treatment}{Number:9660B-001}{Number:9461B},4f04e21d-bc00-ea11-812d-000c29a8e6323e04e21d-bc00-ea11-812d-000c29a8e632
28305,9c432558-309f-e911-8110-000c29a8e632,9c432558-309f-e911-8110-000c29a8e632,Standards of Practice,BBP 381,Undergraduate,41,On-Campus,9d432558-309f-e911-8110-000c29a8e632,,Seneca College,6D4DE4B0-E948-EA11-8140-000C29A8E632,Behavior Analysis,{Title:Behaviour Assessment},9d432558-309f-e911-8110-000c29a8e6329c432558-309f-e911-8110-000c29a8e632
25017,f573d308-3d17-4a14-8089-3855ba0eada5,f573d308-3d17-4a14-8089-3855ba0eada5,Behaviour Change Applications,BEHABA-4,Graduate,45,Hybrid,03ef4553-5a34-4ae3-96fa-095550aa1713,SEEK Applied Behavior Analysis Association-Taiwan,SEEK Applied Behavior Analysis Association - Taiwan,7C77E117-035B-E911-8106-000C29A8E632,Behavior Analysis,{Title:Behaviour Change Applications},03ef4553-5a34-4ae3-96fa-095550aa1713f573d308-3d17-4a14-8089-3855ba0eada5
25251,6f31f59d-4a96-46c7-ab53-2596f78a0641,6f31f59d-4a96-46c7-ab53-2596f78a0641,Behaviour Change Applications,BEHABA-4,Graduate,45,Hybrid,0dba8562-3118-4f42-a781-f2929c755329,Alcanzando,Alcanzando,DEB48AAF-BE54-E911-8106-000C29A8E632,Alcanzando,{Title:Behaviour Change Applications},0dba8562-3118-4f42-a781-f2929c7553296f31f59d-4a96-46c7-ab53-2596f78a0641
26503,d989cc72-8ef4-e211-b56d-00155d445b26,d989cc72-8ef4-e211-b56d-00155d445b26,Behaviour Change Applications,BMI-4,Graduate,45,On-Campus,4b2b2206-b2b9-43f7-a840-ebd58f869400,Behavior Momentum India,Behavior Momentum India,8298D86B-6200-E411-BEB5-00505683000D,Behavior Analysis,{Title:Behaviour Change Applications},4b2b2206-b2b9-43f7-a840-ebd58f869400d989cc72-8ef4-e211-b56d-00155d445b26
27836,5ccd5027-4dc4-4051-a213-2a5a4e2a259f,5ccd5027-4dc4-4051-a213-2a5a4e2a259f,Behaviour Change Applications,BEHABA-4,Graduate,45,Hybrid,89cdf2c2-bcaf-45e2-b224-b679a7c6c126,Alcanzando,Alcanzando,DEB48AAF-BE54-E911-8106-000C29A8E632,Alcanzando,{Title:Behaviour Change Applications},89cdf2c2-bcaf-45e2-b224-b679a7c6c1265ccd5027-4dc4-4051-a213-2a5a4e2a259f
29281,ca4bd93c-f6d8-440d-a961-523d91308db4,ca4bd93c-f6d8-440d-a961-523d91308db4,Behaviour Change Applications,BMI-4,Graduate,45,On-Campus,ceb8e485-f1bc-44d7-bf50-da47d2a8f5fd,Behavior Momentum India,Behavior Momentum India,8298D86B-6200-E411-BEB5-00505683000D,Behavior Analysis,{Title:Behaviour Change Applications},ceb8e485-f1bc-44d7-bf50-da47d2a8f5fdca4bd93c-f6d8-440d-a961-523d91308db4
27680,c3d98fb0-e7fe-4d51-bc4e-0d28552ae87c,c3d98fb0-e7fe-4d51-bc4e-0d28552ae87c,Behaviour Intervention,PL4S125,Graduate,20,On-Campus,82e504f7-27dd-4c6c-9b50-48b1005955c9,University of South Wales,University of South Wales,1FA85007-F6B1-E411-B490-0050569C00A7,Psychology,{Title:Behaviour Intervention},82e504f7-27dd-4c6c-9b50-48b1005955c9c3d98fb0-e7fe-4d51-bc4e-0d28552ae87c
26939,f1ad4b72-3bf4-456f-a4ba-4ed7b854b526,f1ad4b72-3bf4-456f-a4ba-4ed7b854b526,The Science and Practice of Behaviour Self-Management,PABA 386,Undergraduate,45,On-Campus,60e756e6-142d-4845-8c61-bd113023e09f,MacEwan University,MacEwan University,1B277472-C55A-E911-8106-000C29A8E632,Psychology,{Title:Behaviour Self-Management},60e756e6-142d-4845-8c61-bd113023e09ff1ad4b72-3bf4-456f-a4ba-4ed7b854b526
26695,7d7d1067-fe2f-4b6d-8aa8-4f750cdcbe7d,7d7d1067-fe2f-4b6d-8aa8-4f750cdcbe7d,Behaviour Theory and Principles I,BEHA 1001,Undergraduate,42,On-Campus,54461b4c-980f-42ee-863a-6f71d89a16a5,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behaviour Theory & Principles I},54461b4c-980f-42ee-863a-6f71d89a16a57d7d1067-fe2f-4b6d-8aa8-4f750cdcbe7d
28866,2eda9068-c8a6-48bc-88fa-708f5d7e5c37,2eda9068-c8a6-48bc-88fa-708f5d7e5c37,Behavoiur Theory and Principles II,BEHA 1101,Undergraduate,42,On-Campus,ba9618a0-0acb-4404-a77f-f482b1d5df1d,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behaviour Theory & Principles II},ba9618a0-0acb-4404-a77f-f482b1d5df1d2eda9068-c8a6-48bc-88fa-708f5d7e5c37
30039,28b04f12-2555-40fe-a79e-d1b10152c3f8,28b04f12-2555-40fe-a79e-d1b10152c3f8,Behaviour Theory and Practice I: Introduction to Applied Behaviour Analysis,BST 1037,Graduate,4,On-Campus,f2ea29c9-08bb-4ac1-994d-b553fee721c4,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behaviour Theory and Practice I},f2ea29c9-08bb-4ac1-994d-b553fee721c428b04f12-2555-40fe-a79e-d1b10152c3f8
29182,f2ecd2ab-6d29-4431-a95d-a63114088d8c,f2ecd2ab-6d29-4431-a95d-a63114088d8c,Behaviour Theory and Practice III: Acquisition Strategies,BST 2036,Graduate,3,On-Campus,c9f077de-6ebc-4ab1-ab50-f3fba3de25c6,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behaviour Theory and Practice III},c9f077de-6ebc-4ab1-ab50-f3fba3de25c6f2ecd2ab-6d29-4431-a95d-a63114088d8c
27177,ef27263c-1cb8-4f12-987c-339c01c89993,ef27263c-1cb8-4f12-987c-339c01c89993,Behaviour Theory: A Historical and Philosophical Look at Behavour,BEHA 1001,Undergraduate,42,On-Campus,6c04d2a2-bad6-44c5-95e6-c85468e2b8a2,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behaviour Theory},6c04d2a2-bad6-44c5-95e6-c85468e2b8a2ef27263c-1cb8-4f12-987c-339c01c89993
25660,72b0ee1b-8fa2-4583-aa2c-f71291100b5b,72b0ee1b-8fa2-4583-aa2c-f71291100b5b,Behavioural Approaches to Education,BEHA 3103,Undergraduate,42,On-Campus,234533a8-5b9d-4a13-b760-85790ee2c4ca,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behavioural Approaches to Education},234533a8-5b9d-4a13-b760-85790ee2c4ca72b0ee1b-8fa2-4583-aa2c-f71291100b5b
25681,231c26fa-4c57-4ecf-8940-15b09e712276,231c26fa-4c57-4ecf-8940-15b09e712276,Behavioural Assessment,PL4S124,Graduate,20,On-Campus,24373835-d09a-4210-a400-6b745598b908,University of South Wales,University of South Wales,1FA85007-F6B1-E411-B490-0050569C00A7,Psychology,{Title:Behavioural Assessment},24373835-d09a-4210-a400-6b745598b908231c26fa-4c57-4ecf-8940-15b09e712276
27718,f2fcd267-52ca-46bb-8ffe-08364454762f,f2fcd267-52ca-46bb-8ffe-08364454762f,Behavioural Assessment,0,Undergraduate,3,On-Campus,8499ac3c-e9b1-49bc-929b-496a6c5afa42,Humber College,Humber College,732E3946-1F5A-E911-8106-000C29A8E632,School of Social & Community Services,{Title:Behavioural Assessment},8499ac3c-e9b1-49bc-929b-496a6c5afa42f2fcd267-52ca-46bb-8ffe-08364454762f
27832,22d563fe-f5ee-4a7b-a00a-a5ee78ed2e05,22d563fe-f5ee-4a7b-a00a-a5ee78ed2e05,Behavioural Assessment,BEHA 2001,Undergraduate,42,On-Campus,89bedd63-8ea4-4bd7-a394-22e2653552f0,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Behavioural Assessment},89bedd63-8ea4-4bd7-a394-22e2653552f022d563fe-f5ee-4a7b-a00a-a5ee78ed2e05
25283,453e55a1-5fce-e411-97d3-00155da948a4,453e55a1-5fce-e411-97d3-00155da948a4,Behavioural Assessment,Module PS7093,Graduate,5,On-Campus,0efb314c-2330-4c88-9a80-6f88c38836f5,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,Psychology,{Title:Behavioural Assessment}{Number:PS7093},0efb314c-2330-4c88-9a80-6f88c38836f5453e55a1-5fce-e411-97d3-00155da948a4
30105,18a4336f-1024-4913-8d82-9e81caeef5f5,18a4336f-1024-4913-8d82-9e81caeef5f5,[Spring 2019] Behavioural Consulting and Supervision,PSYC 40DG,Undergraduate,3,On-Campus,f6bc550a-7bf1-41fc-8f88-a02467e8c84f,Saint Lawrence College,Saint Lawrence College,B9332234-015B-E911-8106-000C29A8E632,Behavioural Psychology,{Title:Behavioural Consulting and Supervision },f6bc550a-7bf1-41fc-8f88-a02467e8c84f18a4336f-1024-4913-8d82-9e81caeef5f5
28645,5725c5c4-5fce-e411-97d3-00155da948a4,5725c5c4-5fce-e411-97d3-00155da948a4,"Behavioural Intervention, Measurement and Evaluation II",Module PS7095,Graduate,37,On-Campus,ae323c27-3f16-433b-8cdd-61a32ce67bce,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,Psychology,"{Title:Behavioural Intervention, Measurement and Evaluation II}{Number:PS7095}",ae323c27-3f16-433b-8cdd-61a32ce67bce5725c5c4-5fce-e411-97d3-00155da948a4
26727,a4dd3fb1-5fce-e411-97d3-00155da948a4,a4dd3fb1-5fce-e411-97d3-00155da948a4,"Behavioural Intervention, Methods and Evaluation I",Module PS7094,Graduate,10,On-Campus,5651f002-a301-4dcd-ad96-c2c6ee380947,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,Psychology,"{Title:Behavioural Intervention, Methods and Evaluation I}{Number:PS7094}",5651f002-a301-4dcd-ad96-c2c6ee380947a4dd3fb1-5fce-e411-97d3-00155da948a4
27261,f1a0160d-d2ba-48fc-8027-3b2805a29151,f1a0160d-d2ba-48fc-8027-3b2805a29151,Behavioural Interventions in Developmental Disabilities,PABA 486,Undergraduate,45,On-Campus,6fa65b61-8efe-43b7-8520-eea4cf39aa40,MacEwan University,MacEwan University,1B277472-C55A-E911-8106-000C29A8E632,Psychology,{Title:Behavioural Interventions in Developmental Disabilities},6fa65b61-8efe-43b7-8520-eea4cf39aa40f1a0160d-d2ba-48fc-8027-3b2805a29151
30198,9c79bd52-5caf-4316-b3c5-1afcd10cabd2,9c79bd52-5caf-4316-b3c5-1afcd10cabd2,Behavioural Pharmacology,0,Undergraduate,3,On-Campus,fba29d5a-4261-4171-bc00-0692f7edb093,Humber College,Humber College,732E3946-1F5A-E911-8106-000C29A8E632,School of Social & Community Services,{Title:Behavioural Pharmacology},fba29d5a-4261-4171-bc00-0692f7edb0939c79bd52-5caf-4316-b3c5-1afcd10cabd2
27430,86eb01f3-692d-4a8a-99da-cdeb5e3be78d,86eb01f3-692d-4a8a-99da-cdeb5e3be78d,Behavior Theory & Philosophy,6962,Graduate,3,On-Campus,7726a945-884a-4296-a70c-a18f60b3cf6c,Youngstown State University,Youngstown State University,CA55E065-6200-E411-BEB5-00505683000D,Psychology,{Title:Behavoir Theory and Philosophy},7726a945-884a-4296-a70c-a18f60b3cf6c86eb01f3-692d-4a8a-99da-cdeb5e3be78d
27173,1eefa535-e847-45c8-8598-8b6376cef61b,1eefa535-e847-45c8-8598-8b6376cef61b,Behavior Applications;  Focus on Autism and Developmental Disabilities,SPED 6336,Graduate,3,Online,6be25a90-72f6-49ef-8347-92af2b2b7f12,University of Houston Victoria,University of Houston Victoria,588923A5-925B-E911-8106-000C29A8E632,Education,{Title:Behavr Applictns; Focus Autism},6be25a90-72f6-49ef-8347-92af2b2b7f121eefa535-e847-45c8-8598-8b6376cef61b
29244,6b995c4d-e2b6-4085-a25c-0a05a814909e,6b995c4d-e2b6-4085-a25c-0a05a814909e,Behavior Change and Processes,ABA or SWRK 5748,Graduate,3,Both,ccf799a8-79c1-4ccc-bebc-8946d9724f80,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,UnNamedDepartment,{Title:Behavr Change & Processes ABA},ccf799a8-79c1-4ccc-bebc-8946d9724f806b995c4d-e2b6-4085-a25c-0a05a814909e
26103,60657a03-5d3b-4a0e-a8ab-3fbb0c8ee7f9,60657a03-5d3b-4a0e-a8ab-3fbb0c8ee7f9,[Fall 2018] Behavioral Consultation and Supervision,Psyc 6880,Graduate,3,On-Campus,39038976-796c-433c-9ebd-39f1a3b81550,Marquette University,Marquette University,359C1116-C65A-E911-8106-000C29A8E632,Psychology,{Title:Behavrl Consult & Supervision},39038976-796c-433c-9ebd-39f1a3b8155060657a03-5d3b-4a0e-a8ab-3fbb0c8ee7f9
24947,51ffe203-159d-4e8d-88ec-aeaa4bceef73,51ffe203-159d-4e8d-88ec-aeaa4bceef73,Classroom and Behavior Management for Individuals with Disabilities,SPED 3050,Undergraduate,3,On-Campus,016de968-b867-4fbb-b8d9-40795b14da6a,University of Georgia,University of Georgia,E313E85F-6200-E411-BEB5-00505683000D,Communication Science and Special Education,{Title:BEHV MGMT IND DISAB},016de968-b867-4fbb-b8d9-40795b14da6a51ffe203-159d-4e8d-88ec-aeaa4bceef73
27569,70954eef-918e-e911-810d-000c29a8e632,70954eef-918e-e911-810d-000c29a8e632,Behavioral Assessment,BEHV 426,Graduate,4,On-Campus,7d954eef-918e-e911-810d-000c29a8e632,Simmons University,"Simmons University, Department of Behavior Analysis",E97BCFD9-FD86-E411-B490-0050569C00A7,Behavior Analysis,{Title:BEHVO 426},7d954eef-918e-e911-810d-000c29a8e63270954eef-918e-e911-810d-000c29a8e632
28040,04400cf0-5b5e-4107-aace-564bcef10dc1,04400cf0-5b5e-4107-aace-564bcef10dc1,Behavior Intervention Procedures for Educators,SPED 6338,Graduate,3,Online,91fde663-9294-4681-a9e4-5fc210f32bbd,University of Houston Victoria,University of Houston Victoria,588923A5-925B-E911-8106-000C29A8E632,Education,{Title:Behvr Intrvntn Procs for Educt},91fde663-9294-4681-a9e4-5fc210f32bbd04400cf0-5b5e-4107-aace-564bcef10dc1
28384,3076f4a9-1dea-428d-9e69-4f8c6e501a89,3076f4a9-1dea-428d-9e69-4f8c6e501a89,Behavior Management Applications for Students with Special Needs for BCBA (New title for Fall 2014 will be Basic Principles of Applied Behavior Analysis) (SUM 2014),EDUC 519,Graduate,3,On-Campus,a1888d1b-9fb8-472d-addb-75327ffbd003,Mercy College,Mercy College,B4DECC20-C85A-E911-8106-000C29A8E632,Special Education,{Title:Bhv Mgmt App Stds Spc Nds BCBA},a1888d1b-9fb8-472d-addb-75327ffbd0033076f4a9-1dea-428d-9e69-4f8c6e501a89
27443,23f74dec-bf6c-404b-8ec9-3ef2fbebb297,23f74dec-bf6c-404b-8ec9-3ef2fbebb297,Behavior Intervention Severe Behavior Problems,COUN592,Graduate,4,On-Campus,77a4cd29-e92e-4e92-9f8c-cfaaba01f159,California State University Los Angeles,California State University Los Angeles,20331563-1156-E911-8106-000C29A8E632,Department of Special Education & Counseling,{Title:BHVR INTERVEN SEVERE BHVR PROB},77a4cd29-e92e-4e92-9f8c-cfaaba01f15923f74dec-bf6c-404b-8ec9-3ef2fbebb297
28461,bd0fff05-8929-422f-b9f5-5c28079cd1ca,bd0fff05-8929-422f-b9f5-5c28079cd1ca,Behavioral Assessment and Adjustment of Exceptional Children and Youth,SPED 6331,Graduate,3,Online,a5f0109b-3339-4150-b172-35324194c528,University of Houston Victoria,University of Houston Victoria,588923A5-925B-E911-8106-000C29A8E632,Education,{Title:Bhvrl Asmt/Adjst Excpt Chldrn},a5f0109b-3339-4150-b172-35324194c528bd0fff05-8929-422f-b9f5-5c28079cd1ca
26921,9904c1e1-e113-49de-9900-fd4185c67902,9904c1e1-e113-49de-9900-fd4185c67902,Methods of Measurement and Investigation,103,Undergraduate,33,Online,5ff91c93-abcb-4b6d-9c24-6e232c4e2820,Uplus Academy,Uplus Academy,6BAB52FB-9F5B-E911-8106-000C29A8E632,Global Autism Project,{Title:BX},5ff91c93-abcb-4b6d-9c24-6e232c4e28209904c1e1-e113-49de-9900-fd4185c67902
25587,8ff2da92-f4d0-4c04-8303-5846900da6cd,8ff2da92-f4d0-4c04-8303-5846900da6cd,Behavioral Assessments,106,Undergraduate,33,Hybrid,1f15071e-188f-4ba2-a08b-ea77aea5d829,Uplus Academy,Uplus Academy,6BAB52FB-9F5B-E911-8106-000C29A8E632,Global Autism Project,{Title:BXAS},1f15071e-188f-4ba2-a08b-ea77aea5d8298ff2da92-f4d0-4c04-8303-5846900da6cd
30099,d7435004-ad9c-48d3-aa64-08040a0a6a87,d7435004-ad9c-48d3-aa64-08040a0a6a87,Introduction to Applied Behavior Analysis,101,Undergraduate,33,Hybrid,f69b3061-32f4-4511-8530-5c305443bda0,Uplus Academy,Uplus Academy,6BAB52FB-9F5B-E911-8106-000C29A8E632,Global Autism Project,{Title:BXCH},f69b3061-32f4-4511-8530-5c305443bda0d7435004-ad9c-48d3-aa64-08040a0a6a87
30161,8bca5c20-8363-4488-9dbf-261e50acde8a,8bca5c20-8363-4488-9dbf-261e50acde8a,Interventions & Implementation,105,Undergraduate,33,Hybrid,f99345aa-bdb7-4eb8-a588-e0b563dfc706,Uplus Academy,Uplus Academy,6BAB52FB-9F5B-E911-8106-000C29A8E632,Global Autism Project,{Title:BXII},f99345aa-bdb7-4eb8-a588-e0b563dfc7068bca5c20-8363-4488-9dbf-261e50acde8a
25304,eac4c356-a10c-4423-a20c-9068abe5b740,eac4c356-a10c-4423-a20c-9068abe5b740,Applications of Behaviour Change,104,Undergraduate,33,Hybrid,100b8ba6-07e8-489e-9bfe-332f17732ad3,Uplus Academy,Uplus Academy,6BAB52FB-9F5B-E911-8106-000C29A8E632,Global Autism Project,{Title:BXMI},100b8ba6-07e8-489e-9bfe-332f17732ad3eac4c356-a10c-4423-a20c-9068abe5b740
29771,fa7be8f2-1a84-e511-b7d5-00155da948a4,fa7be8f2-1a84-e511-b7d5-00155da948a4,[SPRING 2013] Experimental Analysis of Behavior,EDF 6227,Graduate,3,Both,e3ed79e5-6837-4d97-b128-36f0789e949c,University of West Florida,University of West Florida,0B58E065-6200-E411-BEB5-00505683000D,Center for Behavior Analysis,{Title:Can be used in place of EDF 7944},e3ed79e5-6837-4d97-b128-36f0789e949cfa7be8f2-1a84-e511-b7d5-00155da948a4
