"custrecord_rc_hr_alloc_content_hours","custrecord_rc_hr_alloc_type","custrecord_rc_hr_alloc_value","custrecord_rc_cntntarea_hrs_alloc_crm_id","content_hours_pk",
"0ff83046-0942-4708-a4f1-3b1465a236e6","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","2.00","0ff83046-0942-4708-a4f1-3b1465a236e6","55b24003-6fd7-4163-8c53-87fa2c5b4235 Fourth Edition",
"7a8aeac7-46eb-46a3-aba1-710c15d9b877","Behavior-Change Procedures; Selecting and Implementing Interventions","30.00","7a8aeac7-46eb-46a3-aba1-710c15d9b877","65d2ff53-b07d-472c-8da5-033f6e68cffc Fifth Edition",
"0f3f5981-843b-e911-8106-000c29a8e632","Behavior Assessment","45.00","0f3f5981-843b-e911-8106-000c29a8e632","c35735ce-833b-e911-8106-000c29a8e632 Fifth Edition 9/1/2019 4:00:00 AM",
"c9a8825d-2570-e911-8106-000c29a8e632","Discretionary","30.00","c9a8825d-2570-e911-8106-000c29a8e632","afa8825d-2570-e911-8106-000c29a8e632 Fourth Edition",
"0a05f83f-d8cc-4163-8664-7ab39d26f643","Concepts & Principles of Behavior Analysis","8.00","0a05f83f-d8cc-4163-8664-7ab39d26f643","a2876835-3b25-4813-8e13-e887625d5aaf Fourth Edition",
"50cf22a8-5f6a-4d92-b8a2-7d3a425223a4","Concepts & Principles of Behavior Analysis","6.00","50cf22a8-5f6a-4d92-b8a2-7d3a425223a4","e1323b82-c61f-47ce-b5f9-95c1df9f7c3c Fourth Edition",
"3848e61e-1403-4836-8a6f-81aa702fd7d5","Concepts & Principles of Behavior Analysis","45.00","3848e61e-1403-4836-8a6f-81aa702fd7d5","9dbb9130-a2fa-48e4-866c-c868c5224f45 Fourth Edition 7/24/2013 12:00:00 AM",
"fc07bf74-7998-e911-810e-000c29a8e632","Concepts & Principles","3.00","fc07bf74-7998-e911-810e-000c29a8e632","376f3c35-1c98-e911-810e-000c29a8e632 Fifth Edition 4/1/2019 4:00:00 AM",
"b6828d09-aea7-4115-a4e0-b99a64518535","Experimental Design","5.00","b6828d09-aea7-4115-a4e0-b99a64518535","70580ceb-4b6e-4a08-9b29-b7e0dc17bf7d Fourth Edition 8/1/2016 12:00:00 AM",
"9440fb36-cb90-48c7-856c-cf6608fce1bf","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","7.00","9440fb36-cb90-48c7-856c-cf6608fce1bf","8f027fd9-2b63-4c4d-886f-6aa8ecaa9e6c Fourth Edition",
"fe471a02-72c6-477d-ba8d-ffe6593225dc","Identification of the Problem & Assessment","30.00","fe471a02-72c6-477d-ba8d-ffe6593225dc","f84a177d-800b-43cc-892e-04cafc5bc69a Fourth Edition 10/20/2015 12:00:00 AM",
"7c634e04-e9a2-46ba-994c-4aa6693fc16d","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","7c634e04-e9a2-46ba-994c-4aa6693fc16d","355568e2-d693-48e9-a2a5-ca01cfa612da Fourth Edition 9/18/2013 12:00:00 AM",
"6dc55bfd-79d2-e911-811f-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","25.00","6dc55bfd-79d2-e911-811f-000c29a8e632","482304f7-79d2-e911-811f-000c29a8e632 Fourth Edition 1/1/2016 5:00:00 AM",
"6821469c-9cf0-44c7-bd61-c256e02c59c5","Behavior Change Systems","10.00","6821469c-9cf0-44c7-bd61-c256e02c59c5","c25ea174-e77f-4c0e-8344-47e499a0f3ce Fourth Edition",
"f3733a49-e16c-4332-8bad-1d5478614286","Identification of the Problem & Assessment","8.00","f3733a49-e16c-4332-8bad-1d5478614286","491c7e5b-c0fb-4466-bf9e-9b12988f7946 Fourth Edition",
"b576f7d3-28b2-4a8d-9bf2-d5170241996a","Experimental Design","5.00","b576f7d3-28b2-4a8d-9bf2-d5170241996a","2eb2b405-aa00-4d46-8b10-13a7e61a6be7 Fourth Edition",
"a813faf8-5ae0-e911-8122-000c29a8e632","Concepts & Principles of Behavior Analysis","6.00","a813faf8-5ae0-e911-8122-000c29a8e632","9513faf8-5ae0-e911-8122-000c29a8e632 Fourth Edition",
"ad4f7317-4d5c-4198-8e34-bd0040988cac","Philosophical Underpinnings","45.00","ad4f7317-4d5c-4198-8e34-bd0040988cac","7f53f5ad-17db-4ca3-aedc-f22ad1438416 Fifth Edition",
"02be2a31-2c82-e911-810a-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","45.00","02be2a31-2c82-e911-810a-000c29a8e632","fcbd2a31-2c82-e911-810a-000c29a8e632 Fifth Edition 1/1/2021 5:00:00 AM",
"93759e9f-8188-4e87-8341-86460280b68d","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","3.00","93759e9f-8188-4e87-8341-86460280b68d","aa35824f-30b8-4f2b-9613-71fbbed84dd5 Fourth Edition 1/8/2012 5:00:00 AM",
"0e80e02c-ce86-4cb3-aa74-186ca030abd6","Concepts & Principles of Behavior Analysis","25.00","0e80e02c-ce86-4cb3-aa74-186ca030abd6","bf9f3b55-4cc7-436e-94de-1b2a0529630f Fourth Edition",
"6cf388f8-a3fe-e911-812d-000c29a8e632","Intervention & Behavior Change Considerations","5.00","6cf388f8-a3fe-e911-812d-000c29a8e632","5bf388f8-a3fe-e911-812d-000c29a8e632 Fourth Edition 1/9/2016 5:00:00 AM",
"bff80dfc-49f3-4b63-bfe5-87fdef026ed6","Measurement (including data analysis)","9.00","bff80dfc-49f3-4b63-bfe5-87fdef026ed6","5d0d3de5-4c52-4900-869e-c9095d401f37 Fourth Edition",
"f5e4f703-17c1-420a-9276-f12bc43045fd","Experimental Design","15.00","f5e4f703-17c1-420a-9276-f12bc43045fd","329f62b1-435c-4d9f-8656-722d8a702d60 Fourth Edition",
"2a040605-2104-4e00-afa7-f8cb7f426cee","Measurement (including data analysis)","6.00","2a040605-2104-4e00-afa7-f8cb7f426cee","cb767fa5-8e9e-419f-97d5-9813681f45f4 Fourth Edition 6/7/2017 4:00:00 AM",
"ec6599d8-830f-44c3-8b38-75474575e922","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","24.00","ec6599d8-830f-44c3-8b38-75474575e922","9107a260-b6d5-431d-a8a1-f1183073cc87 Fourth Edition",
"088df36f-18e5-4ed5-beaa-1fce5f0257ae","Identification of the Problem & Assessment","45.00","088df36f-18e5-4ed5-beaa-1fce5f0257ae","522dfa96-6e27-4b96-98d7-9331c0dc2154 Fourth Edition",
"600e7a22-7339-4b9c-b402-302d9ffae371","Identification of the Problem & Assessment","10.00","600e7a22-7339-4b9c-b402-302d9ffae371","7763661b-6681-496a-b305-e965beb68b61 Fourth Edition",
"e8f9082f-b25f-4e42-8fc0-48cdaae89a35","Measurement (including data analysis)","2.00","e8f9082f-b25f-4e42-8fc0-48cdaae89a35","2cf3089a-6032-4618-ab9e-2db4a12af44a Fourth Edition",
"47c1b99c-0075-4340-8528-a26d9fe2b9bc","Experimental Design","15.00","47c1b99c-0075-4340-8528-a26d9fe2b9bc","8abcb21b-5fe6-4f79-bb98-ab16b7acfb35 Fourth Edition",
"3308879b-0eaf-477d-bdfa-f382de1dedb2","Discretionary","15.00","3308879b-0eaf-477d-bdfa-f382de1dedb2","7403ce93-d08a-4874-ba29-5ad6730dfe98 Fourth Edition 3/13/2014 12:00:00 AM",
"784d10bf-12d3-4615-b157-0644dcf7808b","Discretionary","24.00","784d10bf-12d3-4615-b157-0644dcf7808b","8da9aa50-1c80-437a-b684-c037286318a2 Fourth Edition",
"d36f243c-c3e2-e911-8123-000c29a8e632","Identification of the Problem & Assessment","20.00","d36f243c-c3e2-e911-8123-000c29a8e632","c76f243c-c3e2-e911-8123-000c29a8e632 Fourth Edition 12/1/2015 5:00:00 AM",
"67e9894d-590d-ea11-8130-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","45.00","67e9894d-590d-ea11-8130-000c29a8e632","033be801-510d-ea11-8130-000c29a8e632 Fifth Edition 1/13/2019 5:00:00 AM",
"5ae1cbcf-1787-e911-810c-000c29a8e632","Intervention & Behavior Change Considerations","5.00","5ae1cbcf-1787-e911-810c-000c29a8e632","48e1cbcf-1787-e911-810c-000c29a8e632 Fourth Edition 8/1/2014 4:00:00 AM",
"4d1d1c61-73c7-406a-9261-61360a3b01b4","Experimental Design","20.00","4d1d1c61-73c7-406a-9261-61360a3b01b4","b2583b30-c037-4026-9425-c3a5cd2d32e8 Fourth Edition 9/11/2018 4:00:00 AM",
"066af30c-fe84-4c7d-987b-ecdee31fdd55","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","066af30c-fe84-4c7d-987b-ecdee31fdd55","def0bac0-35cf-4d23-b467-92d2f47deb9e Fifth Edition 8/26/2019 4:00:00 AM",
"9622fc8c-f5e3-e911-8123-000c29a8e632","Concepts & Principles","45.00","9622fc8c-f5e3-e911-8123-000c29a8e632","736eee86-f5e3-e911-8123-000c29a8e632 Fifth Edition 8/18/2019 8:00:00 AM",
"396892d9-4513-4a4b-82c9-f906d498b7ed","Personnel Supervision and Management","30.00","396892d9-4513-4a4b-82c9-f906d498b7ed","ab3c6665-34d4-431b-a2b6-519fe0b0ba36 Fifth Edition",
"4a335c20-5445-4910-a87b-4c51621dfaee","Measurements, Data Display and Interpretation; Experimental Design","45.00","4a335c20-5445-4910-a87b-4c51621dfaee","79c0eb9c-fe02-471f-be2d-289127cdab02 Fifth Edition",
"652fc03c-5e4a-e911-8106-000c29a8e632","Behavior Change Systems","5.00","652fc03c-5e4a-e911-8106-000c29a8e632","512fc03c-5e4a-e911-8106-000c29a8e632 Fourth Edition 3/11/2019 4:00:00 AM",
"aa3a13dc-0950-e911-8106-000c29a8e632","Experimental Design","24.00","aa3a13dc-0950-e911-8106-000c29a8e632","e14b2559-ff4f-e911-8106-000c29a8e632 Fourth Edition 9/1/2018 4:00:00 AM",
"e77376e9-ac55-e911-8106-000c29a8e632","Discretionary","5.00","e77376e9-ac55-e911-8106-000c29a8e632","e003c874-a955-e911-8106-000c29a8e632 Fourth Edition 5/5/2014 4:00:00 AM",
"9278471d-7a95-44ae-8160-dc4683d5412b","Behavior Change Systems","4.00","9278471d-7a95-44ae-8160-dc4683d5412b","8271fff1-0836-45df-a2c0-c688a4b58547 Fourth Edition",
"378c9035-f1d5-e911-811f-000c29a8e632","Experimental Design","5.00","378c9035-f1d5-e911-811f-000c29a8e632","2b8c9035-f1d5-e911-811f-000c29a8e632 Fourth Edition",
"0eec700a-7846-e911-8106-000c29a8e632","Behavior Change Systems","5.00","0eec700a-7846-e911-8106-000c29a8e632","8af5397d-d645-e911-8106-000c29a8e632 Fourth Edition 1/14/2019 5:00:00 AM",
"c6232ad3-0f93-4057-a87a-0f7b453f0df3","Behavior-Change Procedures; Selecting and Implementing Interventions","30.00","c6232ad3-0f93-4057-a87a-0f7b453f0df3","32f1d894-afbc-4994-ba30-f99b24a3a17c Fifth Edition",
"9437e287-e8dd-4a6f-b2a5-62c95f167a05","Behavior Change Systems","1.00","9437e287-e8dd-4a6f-b2a5-62c95f167a05","a5d475fc-fc40-4cc4-85f9-1ddbe6678b8e Fourth Edition",
"0c10ef90-a3df-e911-8122-000c29a8e632","Measurement (including data analysis)","10.00","0c10ef90-a3df-e911-8122-000c29a8e632","a833bb8a-a3df-e911-8122-000c29a8e632 Fourth Edition 1/8/2018 5:00:00 AM",
"2e328412-07de-e911-8122-000c29a8e632","Identification of the Problem & Assessment","18.00","2e328412-07de-e911-8122-000c29a8e632","0c328412-07de-e911-8122-000c29a8e632 Fourth Edition",
"78627928-cee3-4b9f-a4c9-8cc6c4052718","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","78627928-cee3-4b9f-a4c9-8cc6c4052718","fe07c146-08a7-4847-83b2-c305f7365898 Fifth Edition",
"6459dd7a-cac6-e911-811b-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","16.00","6459dd7a-cac6-e911-811b-000c29a8e632","5e59dd7a-cac6-e911-811b-000c29a8e632 Fourth Edition 8/25/2013 4:00:00 AM",
"42c5b9ce-5997-e911-810e-000c29a8e632","Behavior Assessment","45.00","42c5b9ce-5997-e911-810e-000c29a8e632","3cc5b9ce-5997-e911-810e-000c29a8e632 Fifth Edition 1/21/2020 5:00:00 AM",
"f3422d0b-7f66-4f2e-9d5f-c0b16ab999bf","Concepts & Principles of Behavior Analysis","10.00","f3422d0b-7f66-4f2e-9d5f-c0b16ab999bf","da3e35d7-a503-4130-a277-06781d505d1c Fourth Edition",
"e9255be9-aa83-4882-819e-cec0f5e2aabd","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","15.00","e9255be9-aa83-4882-819e-cec0f5e2aabd","4124fba0-4343-40e3-a567-b478dfada954 Fourth Edition 1/1/2012 5:00:00 AM",
"998e5035-5481-e911-810a-000c29a8e632","Discretionary","15.00","998e5035-5481-e911-810a-000c29a8e632","638e5035-5481-e911-810a-000c29a8e632 Fourth Edition 9/1/2016 4:00:00 AM",
"1660fc0c-04d4-e911-811f-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","6.00","1660fc0c-04d4-e911-811f-000c29a8e632","bfbda406-04d4-e911-811f-000c29a8e632 Fourth Edition 8/26/2014 4:00:00 AM",
"1e9c3cb7-24fb-46c8-bdb4-7179cf1f033a","Behavior Change Systems","5.00","1e9c3cb7-24fb-46c8-bdb4-7179cf1f033a","237add0d-4574-4432-87f9-7b282b27b953 Fourth Edition",
"ec24e3b2-78dd-49ec-a12d-7b2e0a736a8a","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","ec24e3b2-78dd-49ec-a12d-7b2e0a736a8a","b208d4bb-a1b0-420e-9718-c212ce0ae5a9 Fourth Edition",
"743e6e96-63e0-471d-b7fd-3b461218fabd","Ethical & Professional Conduct","3.00","743e6e96-63e0-471d-b7fd-3b461218fabd","bc404c39-ac40-4aed-b0c5-f91b1b8421a3 Fourth Edition",
"2aa1bdb0-3092-e911-810e-000c29a8e632","Concepts & Principles of Behavior Analysis","45.00","2aa1bdb0-3092-e911-810e-000c29a8e632","24eafc32-5377-e911-8106-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"a307b404-0c2c-496c-9512-d24a4a0e101d","Discretionary","5.00","a307b404-0c2c-496c-9512-d24a4a0e101d","c369200b-ed40-4068-be65-0848af0de610 Fourth Edition",
"d7347496-7467-e911-8106-000c29a8e632","Concepts & Principles","29.00","d7347496-7467-e911-8106-000c29a8e632","072304ec-4c61-e911-8106-000c29a8e632 Fifth Edition 8/1/2018 4:00:00 AM",
"a2b1d241-a064-e911-8106-000c29a8e632","Experimental Design","2.00","a2b1d241-a064-e911-8106-000c29a8e632","76b1d241-a064-e911-8106-000c29a8e632 Fourth Edition",
"ce65686e-baee-43ca-bd8b-e27568dc323c","Behavior Change Systems","5.00","ce65686e-baee-43ca-bd8b-e27568dc323c","89203c97-9917-46b7-b54e-065bf7d12cd9 Fourth Edition",
"edbaf5c2-bf45-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","5.00","edbaf5c2-bf45-e911-8106-000c29a8e632","2e9df69d-b145-e911-8106-000c29a8e632 Fourth Edition 1/14/2019 5:00:00 AM",
"4bdb1bcc-3d62-4b3a-8573-e9235bd565a2","Implementation, Management, and Supervision","5.00","4bdb1bcc-3d62-4b3a-8573-e9235bd565a2","2780c630-fd97-4b60-acd5-a2329c625b47 Fourth Edition",
"250dc3bc-45fd-4510-b4aa-191f3459838c","Identification of the Problem & Assessment","5.00","250dc3bc-45fd-4510-b4aa-191f3459838c","2780c630-fd97-4b60-acd5-a2329c625b47 Fourth Edition",
"563e0391-7bc9-4ae5-ad5e-499753e9f1f3","Identification of the Problem & Assessment","15.00","563e0391-7bc9-4ae5-ad5e-499753e9f1f3","948911d1-acb9-4ff4-ad67-0fdeff50cf0d Fourth Edition",
"9c970c02-d18e-e911-810d-000c29a8e632","Behavior Assessment","15.00","9c970c02-d18e-e911-810d-000c29a8e632","94970c02-d18e-e911-810d-000c29a8e632 Fifth Edition 8/25/2020 4:00:00 AM",
"3872077c-f165-e911-8106-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","15.00","3872077c-f165-e911-8106-000c29a8e632","17e58133-7f61-e911-8106-000c29a8e632 Fifth Edition 9/2/2019 4:00:00 AM",
"6af2d8eb-d244-e911-8106-000c29a8e632","Discretionary","12.00","6af2d8eb-d244-e911-8106-000c29a8e632","5af2d8eb-d244-e911-8106-000c29a8e632 Fourth Edition 6/3/2019 4:00:00 AM",
"bd937a25-9c6a-4421-aecd-6c42080ba2a3","Behavior Assessment","30.00","bd937a25-9c6a-4421-aecd-6c42080ba2a3","e206c30a-c65e-4fa9-aa4e-295133d6dc1a Fifth Edition",
"4530762b-f625-407e-8e19-a286b760e235","Behavior Change Systems","1.00","4530762b-f625-407e-8e19-a286b760e235","665200e8-9428-40e5-b3ae-ae1185d3f22a Fourth Edition",
"ddcf3261-f3f4-e911-8129-000c29a8e632","Behavior Change Systems","10.00","ddcf3261-f3f4-e911-8129-000c29a8e632","cfcf3261-f3f4-e911-8129-000c29a8e632 Fourth Edition 8/25/2016 8:00:00 AM",
"bba8825d-2570-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","4.00","bba8825d-2570-e911-8106-000c29a8e632","afa8825d-2570-e911-8106-000c29a8e632 Fourth Edition",
"8e4cbda6-139f-4c5f-bdda-6d33c3c7a2d9","Personnel Supervision and Management","30.00","8e4cbda6-139f-4c5f-bdda-6d33c3c7a2d9","f549740a-3b6f-4ef7-991f-714d6d44a583 Fifth Edition",
"e57bcc0f-16b5-4984-9df8-92461db09dbc","Measurement (including data analysis)","25.00","e57bcc0f-16b5-4984-9df8-92461db09dbc","23a776e2-2c20-497b-af43-b81a42ae5a5c Fourth Edition 12/12/2013 12:00:00 AM",
"70faeaba-a0ac-46d1-a672-28f67915d6e9","Concepts & Principles of Behavior Analysis","45.00","70faeaba-a0ac-46d1-a672-28f67915d6e9","39943a81-bbe0-4f14-8b40-27e7fafe3623 Fourth Edition 2/10/2015 12:00:00 AM",
"83ca106f-a0cd-47ae-90c9-a93f58a7ff85","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","83ca106f-a0cd-47ae-90c9-a93f58a7ff85","14aca8f5-83ec-4bb3-9604-4447bbb9866b Fourth Edition",
"0051ea8b-4bc6-4402-aae9-b885dc3a8041","Discretionary","45.00","0051ea8b-4bc6-4402-aae9-b885dc3a8041","9dda96ab-5f1c-438c-a114-fa24bc98d04a Fourth Edition",
"0089fd3f-ceb8-4195-84b8-e1b3f807ee17","Discretionary","13.00","0089fd3f-ceb8-4195-84b8-e1b3f807ee17","d3f9c7a0-c987-45d2-9234-62094ff417bc Fourth Edition",
"cdc4e7fa-9648-43d8-ad09-59c814d63383","Concepts & Principles of Behavior Analysis","45.00","cdc4e7fa-9648-43d8-ad09-59c814d63383","43b2c556-13e0-486e-9db0-3161f758f08d Fourth Edition",
"b6790e73-252e-4d84-aab6-627be33b0a35","Identification of the Problem & Assessment","10.00","b6790e73-252e-4d84-aab6-627be33b0a35","b2812520-867e-4fc8-8be5-fd3b4eae04fa Fourth Edition",
"7e53def7-1e97-491b-9c95-b33348212bb4","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","7e53def7-1e97-491b-9c95-b33348212bb4","c0e3cc50-a7d9-434a-9895-d5d34e591988 Fifth Edition",
"e3297175-9ea0-483a-8a9d-bdb595384ff2","Behavior-Change Procedures; Selecting and Implementing Interventions","15.00","e3297175-9ea0-483a-8a9d-bdb595384ff2","db397070-a584-4d7c-9f0e-7978d8a111cc Fifth Edition",
"98e5cc7f-1f99-e911-810e-000c29a8e632","Identification of the Problem & Assessment","30.00","98e5cc7f-1f99-e911-810e-000c29a8e632","92e5cc7f-1f99-e911-810e-000c29a8e632 Fourth Edition",
"2aa07db2-25fc-4e7f-8435-cb979df3bf6f","Discretionary","10.00","2aa07db2-25fc-4e7f-8435-cb979df3bf6f","e34a0712-dc10-4f01-ba2f-47e4ddd3a04c Fourth Edition 1/1/2012 5:00:00 AM",
"4e97c69f-7250-e911-8106-000c29a8e632","Identification of the Problem & Assessment","4.00","4e97c69f-7250-e911-8106-000c29a8e632","dd4b2559-ff4f-e911-8106-000c29a8e632 Fourth Edition 3/1/2019 5:00:00 AM",
"9ba8774a-97e0-4cea-81e1-35c226f595bc","Concepts & Principles of Behavior Analysis","30.00","9ba8774a-97e0-4cea-81e1-35c226f595bc","1571287f-ba48-4142-afb3-38358b0a7e2a Fourth Edition",
"69074b26-e42b-463b-82ee-468be250fa95","Identification of the Problem & Assessment","30.00","69074b26-e42b-463b-82ee-468be250fa95","befe9cf5-9f57-434d-bf00-67401a2fc2d8 Fourth Edition",
"e43ba3b0-5d69-e911-8106-000c29a8e632","Personnel Supervision and Management","30.00","e43ba3b0-5d69-e911-8106-000c29a8e632","30188c7b-5b69-e911-8106-000c29a8e632 Fifth Edition 10/25/2019 4:00:00 AM",
"9c7e2669-405d-e911-8106-000c29a8e632","Behavior Assessment","15.00","9c7e2669-405d-e911-8106-000c29a8e632","4910f01a-405d-e911-8106-000c29a8e632 Fifth Edition 1/13/2020 5:00:00 AM",
"dba32266-0e81-49b4-b78e-40525ea3bebc","Behavior Change Systems","10.00","dba32266-0e81-49b4-b78e-40525ea3bebc","efdb044c-4121-49ed-a0f7-b3b1df3f0417 Fourth Edition",
"b9bc7066-adc6-e911-811b-000c29a8e632","Experimental Design","10.00","b9bc7066-adc6-e911-811b-000c29a8e632","a2bc7066-adc6-e911-811b-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"441bf762-1e46-e911-8106-000c29a8e632","Philosophical Underpinnings","9.00","441bf762-1e46-e911-8106-000c29a8e632","acfec744-1e46-e911-8106-000c29a8e632 Fifth Edition 8/16/2019 4:00:00 AM",
"ab3227e6-59d4-4f38-a1aa-6038f8a2ac5e","Concepts & Principles of Behavior Analysis","20.00","ab3227e6-59d4-4f38-a1aa-6038f8a2ac5e","10c4a0e3-72e9-4d98-b056-d5258524e6b3 Fourth Edition",
"a4c586b7-1f91-e911-810e-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","15.00","a4c586b7-1f91-e911-810e-000c29a8e632","91c586b7-1f91-e911-810e-000c29a8e632 Fourth Edition 1/1/2014 5:00:00 AM",
"2c8729a3-e571-e911-8106-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","45.00","2c8729a3-e571-e911-8106-000c29a8e632","82256993-e371-e911-8106-000c29a8e632 Fifth Edition 5/5/2020 4:00:00 AM",
"3e1ac722-30d0-e911-811e-000c29a8e632","Concepts & Principles of Behavior Analysis","25.00","3e1ac722-30d0-e911-811e-000c29a8e632","301ac722-30d0-e911-811e-000c29a8e632 Fourth Edition 8/1/2016 4:00:00 AM",
"750041f0-8a51-e911-8106-000c29a8e632","Intervention & Behavior Change Considerations","3.00","750041f0-8a51-e911-8106-000c29a8e632","710041f0-8a51-e911-8106-000c29a8e632 Fourth Edition 4/28/2015 4:00:00 AM",
"69ebdb06-e3e3-e911-8123-000c29a8e632","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","69ebdb06-e3e3-e911-8123-000c29a8e632","5eebdb06-e3e3-e911-8123-000c29a8e632 Fifth Edition 6/1/2020 4:00:00 AM",
"e407bf74-7998-e911-810e-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","25.00","e407bf74-7998-e911-810e-000c29a8e632","376f3c35-1c98-e911-810e-000c29a8e632 Fifth Edition 4/1/2019 4:00:00 AM",
"93a595e0-6c8c-4776-8e15-ca56605fa0fb","Identification of the Problem & Assessment","15.00","93a595e0-6c8c-4776-8e15-ca56605fa0fb","d122fb3f-54a7-4041-aa44-92a40959efb7 Fourth Edition",
"70b7be23-3d4d-4c27-bcd5-80d5dbfd0cde","Behavior Assessment","25.00","70b7be23-3d4d-4c27-bcd5-80d5dbfd0cde","565afa58-dbb9-435d-b44d-d427b4d15a11 Fifth Edition",
"b2fc61ec-1f82-e911-810a-000c29a8e632","Identification of the Problem & Assessment","21.00","b2fc61ec-1f82-e911-810a-000c29a8e632","a966fee5-1f82-e911-810a-000c29a8e632 Fourth Edition",
"b1488b93-d917-4a23-983f-91b2101e6b86","Behavior Assessment","10.00","b1488b93-d917-4a23-983f-91b2101e6b86","ff77b361-ab98-4d74-abd8-90069a17e676 Fifth Edition",
"b5162af9-d560-4a63-af08-e62a470bfce1","Experimental Design","2.00","b5162af9-d560-4a63-af08-e62a470bfce1","8e96c9d6-d8cc-4af8-925a-83d56efe4ec0 Fourth Edition",
"11233ad0-c5b3-40c5-a6bc-444adbcae154","Intervention & Behavior Change Considerations","5.00","11233ad0-c5b3-40c5-a6bc-444adbcae154","cb2504e5-a185-4018-9f06-39dc30c2f771 Fourth Edition",
"b9b4ab4a-729a-e911-810f-000c29a8e632","Discretionary","30.00","b9b4ab4a-729a-e911-810f-000c29a8e632","3c5d4c6e-709a-e911-810f-000c29a8e632 Fourth Edition 8/5/2019 4:00:00 AM",
"068e8004-fdd2-4339-96d3-ca30077c8643","Discretionary","10.00","068e8004-fdd2-4339-96d3-ca30077c8643","de2978c4-48cf-47a5-89b5-7634452fef67 Fourth Edition",
"1c4ef3a6-4f42-4e94-adc2-76ce118d9bc7","Behavior Change Systems","5.00","1c4ef3a6-4f42-4e94-adc2-76ce118d9bc7","c541c48d-9f33-4753-9001-58b3d5245d39 Fourth Edition",
"eddb71a7-992f-4119-8b28-4cc820c2fe47","Concepts & Principles of Behavior Analysis","45.00","eddb71a7-992f-4119-8b28-4cc820c2fe47","4a3760b7-6deb-425d-a365-f4fcb34dc4b7 Fourth Edition",
