"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_rc_course_institution_name_uniq","custrecord_rc_course_institution_name","custrecord_rc_course_inst","custrecord_rc_course_dept",
"92b905d7-6144-438d-8946-645bd24133d0","92b905d7-6144-438d-8946-645bd24133d0","Measurement and Design in Behavior Analysis","AB 545ON","Graduate","3","Hybrid","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"79091a78-a736-4d9c-a713-646fe9c940e2","79091a78-a736-4d9c-a713-646fe9c940e2","Advanced Studies in Challenging Behavior","SPED 5376, SPED5310","Graduate","3","On-Campus","Texas State University","Texas State University","0C535101-085B-E911-8106-000C29A8E632","Curriculum and Instruction",
"6463a464-19ef-45b9-8a5d-647ecde0c243","6463a464-19ef-45b9-8a5d-647ecde0c243","Ethical Considerations in Applied Behavior Analysis","SPED 232","Graduate","3","On-Campus","Hofstra University","Hofstra University","858DF753-6200-E411-BEB5-00505683000D","Special Education",
"f5429c2a-1d41-44ae-975e-64ca0075d32f","f5429c2a-1d41-44ae-975e-64ca0075d32f","Topics in Behaviour Intervention","PSYC 3335 / 3545","Undergraduate","1","Hybrid","University of New Brunswick","University of New Brunswick","1214E85F-6200-E411-BEB5-00505683000D","Psychology",
"1a998594-183a-4963-b69e-64d9f1e7d5b5","1a998594-183a-4963-b69e-64d9f1e7d5b5","Single Case Experimentation","PSY 805","Graduate","3","On-Campus","James Madison University","James Madison University","8FCEEF59-6200-E411-BEB5-00505683000D","Graduate Psychology / Exceptional education",
"0776a37e-53f4-47ac-8e1d-64dd58e496cc","0776a37e-53f4-47ac-8e1d-64dd58e496cc","Staff Training, Consultation, and Management in Behavior Analysis","852","Graduate","3","On-Campus","Pittsburg State University","Pittsburg State University","BE098F37-E75A-E911-8106-000C29A8E632","Psychology and Counseling",
"c9890994-76ed-42c2-a3f9-64e2bb111400","c9890994-76ed-42c2-a3f9-64e2bb111400","Behavior Change and Systems Support","SPSY 525","Graduate","3","Hybrid","Philadelphia College of Osteopathic Medicine","Philadelphia College of Osteopathic Medicine","88A83A8F-0F5B-E511-A86B-0050569C00A7","Psychology",
"980dc7bc-6fbc-4c1b-8b4e-64ec511c1d40","980dc7bc-6fbc-4c1b-8b4e-64ec511c1d40","* Module 3 PS7092:    Selecting, Defining and Measuring Behaviour ","PS 7092","Graduate","15","On-Campus","University of Dublin Trinity College","University of Dublin Trinity College","114F02EF-915B-E911-8106-000C29A8E632","School of Psychology",
"55e9db7b-79db-471d-9d2f-64ed1d89e04b","55e9db7b-79db-471d-9d2f-64ed1d89e04b","Concepts and Principles of Applied Behavior Analysis","PSY441-A","Undergraduate","3","Both","Berry College","Berry College","2EA32770-6F55-E911-8106-000C29A8E632","Psychology",
"eab24443-31e1-4b1a-a884-64fd8e8f4d99","eab24443-31e1-4b1a-a884-64fd8e8f4d99","Behavioral Support Strategies for Students with Mild/Moderate Disabilities","SPED 6110","Graduate","3","On-Campus","University of Utah","University of Utah","1DEFFF36-9F5B-E911-8106-000C29A8E632","Special Education",
"bd0a91a1-8efa-40da-907e-652d2bc6f8f2","bd0a91a1-8efa-40da-907e-652d2bc6f8f2","1: Concepts and Principles","1","Graduate","45","On-Campus","University of Gdansk","University of Gdansk","2941B958-925B-E911-8106-000C29A8E632","Psychology",
"fcc60e91-f0ee-49af-98df-65305a59dba6","fcc60e91-f0ee-49af-98df-65305a59dba6","Special Topics in Behavior Analysis: Ethics","CSP 804","Graduate","3","On-Campus","Long Island University","Long Island University","79028965-BAB2-E411-BF61-0050569C00A7","Counseling and School Psychology",
"ea79fb9e-faa6-49a5-a553-655eed2e25da","ea79fb9e-faa6-49a5-a553-655eed2e25da","Professional and ethical standards in ABA","5","Graduate","5","On-Campus","Our Sunny World","Our Sunny World","14138C04-E25A-E911-8106-000C29A8E632","Applied behavior Analysis",
"dfd3a037-6972-4695-b452-6563662f064b","dfd3a037-6972-4695-b452-6563662f064b","Concepts & Principles of Behavior Analysis","6514","Graduate","30","On-Campus","Kibbutzim College","Kibbutzim College","ADA8FD94-255A-E911-8106-000C29A8E632","Advanced Studies",
"a3fa23ca-4b6b-4878-9c4c-6583460f417b","a3fa23ca-4b6b-4878-9c4c-6583460f417b","(Starting Fall 2017) CONCEPTS AND PRINCIPLES 1: INTRODUCTION TO APPLIED BEHAVIOR ANALYSIS","ABA 601","Graduate","3","On-Campus","Regis College","Regis College","2FC0736E-F05A-E911-8106-000C29A8E632","Behavior Analysis",
"f075c901-dcdd-469c-8541-65b171b4c311","f075c901-dcdd-469c-8541-65b171b4c311","Ethics and Professional Conduct of Behavior Analysts","EDIS:5136","Graduate","3","Online","University of Virginia","University of Virginia","2F7383A1-F5B1-E811-8102-000C29A8E632","Curriculum, Instruction and Special Education",
"358e2f8b-7923-4413-9df1-65b9725f6e08","358e2f8b-7923-4413-9df1-65b9725f6e08","Ethical and Professional Conduct","BEHABA-8","Graduate","30","Both","Moscow Centre of Pedagogy and Psychology","Moscow Centre of Pedagogy and Psychology","5E54C586-D05A-E911-8106-000C29A8E632","Pedagogy",
"efbe9da4-5ad9-45f0-a2bf-65e47bbe3303","efbe9da4-5ad9-45f0-a2bf-65e47bbe3303","Professional Issues in Applied Behavior Analysis","HSDD 0750","Graduate","3","Online","Nova Southeastern University","Nova Southeastern University/Mailman Segal Center for Human Development","1ED0EF59-6200-E411-BEB5-00505683000D","Mailman Segal Center for Human Development/Abraham S. Fischler College of Education",
"6e224b56-34d6-4c67-8ec2-66089b0436c2","6e224b56-34d6-4c67-8ec2-66089b0436c2","Intervención ABA en TEA","ABA 106","Graduate","45","On-Campus","Universidad Autónoma de Chile","Universidad Autónoma de Chile","56C4ADF5-8A5B-E911-8106-000C29A8E632","Social Sciences",
"485435e0-7bd2-4de7-bdec-660d6ad6831e","485435e0-7bd2-4de7-bdec-660d6ad6831e","Behavior Change Procedures I","AB556ON","Graduate","3","Online","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"94450b5c-e912-4990-a244-66183355441b","94450b5c-e912-4990-a244-66183355441b","[Fall 2013] Clinical Practicum","SPED 5391","Graduate","3","On-Campus","Texas State University","Texas State University","0C535101-085B-E911-8106-000C29A8E632","Curriculum and Instruction",
"db600a9e-9c48-4cee-922f-661ce4617516","db600a9e-9c48-4cee-922f-661ce4617516","[Spring 2018] Independent Reading in Psychology","PSY 4900","Undergraduate","2","On-Campus","Florida International University","Florida International University","F98CF753-6200-E411-BEB5-00505683000D","Psychology",
"c9078ef8-bd92-4151-adfb-6623f35e2296","c9078ef8-bd92-4151-adfb-6623f35e2296","Assessment and Measurement of Behavior","EDSP 5501","Graduate","45","Online","Loyola Marymount University","Loyola Marymount University","455B9627-3A5A-E911-8106-000C29A8E632","Psychology",
"8213bde0-8033-42c1-a815-662c7d47a9ab","8213bde0-8033-42c1-a815-662c7d47a9ab","Evaluation and Measurement of Behavior","SPED 6306","Graduate","3","Hybrid","Sam Houston State University","Sam Houston State University","474BD830-F1B1-E411-B490-0050569C00A7","Language, Literacy, and Special Populations",
"11caead4-ec4a-445d-ba5b-662fc262de6c","11caead4-ec4a-445d-ba5b-662fc262de6c","APPLIED BEHAVIOR ANALYSIS 2: BEHAVIORAL ASSESSMENT AND TREATMENT IN PEOPLE WITH AUTISM SPECTRUM DISORDER","ABAE4","Graduate","55","Online","ABA Spain Madrid","ABA España","0857E065-6200-E411-BEB5-00505683000D","ABA España",
"63c42bb8-46a3-4afb-b7d9-6650b04df9d7","63c42bb8-46a3-4afb-b7d9-6650b04df9d7","Behavior Change Procedures II","ABA 516","Undergraduate","1","Both","Mary Baldwin University","Mary Baldwin University","72213173-C65A-E911-8106-000C29A8E632","Education/Psychology",
"e6af490d-a716-406e-a068-6675ae7e9d89","e6af490d-a716-406e-a068-6675ae7e9d89","[FALL 2019] Foundations of Applied Behavior Analysis","EDF 6225","Graduate","3.0","Both","University of West Florida","University of West Florida","0B58E065-6200-E411-BEB5-00505683000D","Center for Behavior Analysis",
"cb5b33c0-b630-4d4e-9a1f-6695865a5e2d","cb5b33c0-b630-4d4e-9a1f-6695865a5e2d","Behavioural Assessment","Psyc 15DG","Undergraduate","3","On-Campus","Saint Lawrence College","Saint Lawrence College","B9332234-015B-E911-8106-000C29A8E632","Behavioural Psychology",
"c6192dde-baab-498a-8b92-6698270f8620","c6192dde-baab-498a-8b92-6698270f8620","Behaviour Assessment","ATHABA 3","Graduate","3","Both","Association for training in Neurodevelopment Monorodi","Association for training in Neurodevelopment Monorodi","F80242BD-4955-E911-8106-000C29A8E632","Monorodi",
"bd2bed04-55fa-40c8-9243-66c2e973b7cb","bd2bed04-55fa-40c8-9243-66c2e973b7cb","Single-Case Research Designs in special education","EDEX 809","Graduate","3","Hybrid","University of South Carolina","University of South Carolina","0255E065-6200-E411-BEB5-00505683000D","Special Education",
"fff2ed98-df50-4b68-a5a4-670d9d7be47c","fff2ed98-df50-4b68-a5a4-670d9d7be47c","Communication and Collaboration in Special Education","SPE 4683","Undergraduate","3","Hybrid","University of Texas San Antonio","University of Texas at San Antonio","FE338BC8-66AD-E411-B490-0050569C00A7","Interdisciplinary Learning & Teaching",
"d52d5626-8220-4425-af75-671fed3083f2","d52d5626-8220-4425-af75-671fed3083f2","Ethical Guidelines for Behavior Analysts","105","Graduate","15","Hybrid","SEEK Applied Behavior Analysis Association-Taiwan","SEEK Applied Behavior Analysis Association - Taiwan","7C77E117-035B-E911-8106-000C29A8E632","Behavior Analysis",
"e2c5c2f8-ffe7-4b8a-ad5f-677c07b5f8e1","e2c5c2f8-ffe7-4b8a-ad5f-677c07b5f8e1","Behavioral Assessment","PSY713","Graduate","3","On-Campus","University of Nevada Reno","University of Nevada Reno","AFADA79E-C492-E511-A86B-0050569C00A7","Psychology",
"c2026abd-f0e8-412e-9d60-6780b6eaff66","c2026abd-f0e8-412e-9d60-6780b6eaff66","Treatment Evaluation","ABA 604","Graduate","3","Hybrid","Regis College","Regis College","2FC0736E-F05A-E911-8106-000C29A8E632","Psychology",
"0e3aca30-851d-4d13-89c5-679d9f9040eb","0e3aca30-851d-4d13-89c5-679d9f9040eb","Educational Research: Single Subject Design","EDSP 502","Graduate","3.0","Both","Mercyhurst University","Mercyhurst University","8C80807B-C85A-E911-8106-000C29A8E632","Special Education",
"be1b4b0f-ac6a-4189-8ec3-67bf0bc21b5b","be1b4b0f-ac6a-4189-8ec3-67bf0bc21b5b","Curriculum and teaching in Specialization: Instruction for Students with Autism and DD","RSED 7400","Graduate","3","Both","Auburn University","Auburn University","D99548F8-CC92-E511-A86B-0050569C00A7","Special Education",
"791b68b9-f364-4665-b6d1-67e4bd5b49fd","791b68b9-f364-4665-b6d1-67e4bd5b49fd","Professional Issues in Designing and Monitoring Interventions","PSY 669","Graduate","3","On-Campus","University of Miami","University of Miami - Center for Autism & Related Disabilities","604A7EEE-093C-E711-B5CE-0050569C00A7","Psychology",
"242dc5bc-76cd-467c-95ca-67f3e9246441","242dc5bc-76cd-467c-95ca-67f3e9246441","Introduction to Autism Spectrum Disorders","PYB 530","Graduate","1","On-Campus","Antioch University","Antioch University","297383A1-F5B1-E811-8102-000C29A8E632","Applied Behavior Analysis Certificate Program",
"ad33defd-4513-43b3-90d1-68120f0ff4a2","ad33defd-4513-43b3-90d1-68120f0ff4a2","Introduction to ABA for Special Educators","SPED 259","Graduate","3","On-Campus","Hofstra University","Hofstra University","858DF753-6200-E411-BEB5-00505683000D","Special Education",
"d7c418bc-6f8c-453e-ada8-6820308fad42","d7c418bc-6f8c-453e-ada8-6820308fad42","Supervision and ABA","PSY 6270","Graduate","2","Hybrid","Western Michigan University","Western Michigan University","851311B3-1011-E411-B0E2-0050569C00A7","Department of Psychology",
"13206e63-b8a5-4dc1-9cde-683e14fbef2f","13206e63-b8a5-4dc1-9cde-683e14fbef2f","Intervention and Treatment in Autism Spectrum Disorders","EDUB 7050, EDUB 6050","Graduate","3","On-Campus","Tennessee Technological University","Tennessee Technological University","2C13E85F-6200-E411-BEB5-00505683000D","Curriculum and Instruction",
"848d302d-5bdb-466c-a820-6850c1109fde","848d302d-5bdb-466c-a820-6850c1109fde","Seminar in Advanced Behavior Analysis and Research Design","ESP 800","Graduate","3","Online","California University of Pennsylvania","California University of Pennsylvania","EC053641-1556-E911-8106-000C29A8E632","Special Education",
"202f2786-1081-45d6-b518-68adbb1d04b5","202f2786-1081-45d6-b518-68adbb1d04b5","Practicum III","AB 617TX","Graduate","1","Hybrid","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"8bd44738-e93c-41f7-b555-68b6a689c843","8bd44738-e93c-41f7-b555-68b6a689c843","Challenging Behaviour and Positive Behaviour Support","TZ 880","Graduate","10","On-Campus","University of Kent","University of Kent","60929749-935B-E911-8106-000C29A8E632","Social Policy, Sociology, and Social Research",
"0fa34759-6697-4e76-8971-68c17ec71023","0fa34759-6697-4e76-8971-68c17ec71023","Basic Principles of Applied Behavior Analysis ","EDIS:5133","Graduate","3","Online","University of Virginia","University of Virginia","2F7383A1-F5B1-E811-8102-000C29A8E632","Curriculum, Instruction and Special Education",
"9ad4a194-c0ea-4924-8b0e-694292af432b","9ad4a194-c0ea-4924-8b0e-694292af432b","Psychology of Learning","PSY 730","Graduate","3","Hybrid","Queens College","Queens College","767EF840-EE5A-E911-8106-000C29A8E632","Psychology",
"ed2c2e80-18ae-4ae7-bc5a-6950c79e9fdb","ed2c2e80-18ae-4ae7-bc5a-6950c79e9fdb","Philosophy of Behaviorism","ABA 655","Graduate","3","On-Campus","Caldwell University","Caldwell University","C678D8AB-2AB2-E411-B490-0050569C00A7","Applied Behavior Analysis",
"e998d2bd-4cf5-45f4-abf1-69565b5c129e","e998d2bd-4cf5-45f4-abf1-69565b5c129e","Advanced Procedures for Behavior Change and Support","PPP 740","Graduate","3","On-Campus","Fresno Pacific University","Fresno Pacific University","04725887-195A-E911-8106-000C29A8E632","Pupil Personnel Services",
"7f848af5-2f85-423f-92ec-698876a1e0f9","7f848af5-2f85-423f-92ec-698876a1e0f9"," Behaviour Change Applications ","ABA-104","Undergraduate","45","Online","Universidad Compultense De Madrid","Universidad Complutense De Madrid","7A79D63D-8B5B-E911-8106-000C29A8E632","Facultad de Educacion - Abascool",
"227d4ccd-b117-4e17-9a6f-6990bbb9c7c8","227d4ccd-b117-4e17-9a6f-6990bbb9c7c8","Intervention and Behaviour Change Systems","E-610","Graduate","30","On-Campus","Reykjavík University","Reykjavík University","FEAF17E3-F15A-E911-8106-000C29A8E632","UnNamedDepartment",
"4be45511-63db-41f2-b72f-69913d176995","4be45511-63db-41f2-b72f-69913d176995","Measurement and Experimental Design II","ATHABA-7","Graduate","30","On-Campus","Association for training in Neurodevelopment Monorodi","Association for training in Neurodevelopment Monorodi","F80242BD-4955-E911-8106-000C29A8E632","Monorodi",
"3b03014d-1353-4409-b53d-69a1b4a73e1d","3b03014d-1353-4409-b53d-69a1b4a73e1d","Ethics and ABA","ABA 5303","Graduate","3","On-Campus","Temple University","Temple University","2813E85F-6200-E411-BEB5-00505683000D","Education",
"e503869c-57b6-4696-aec5-69a3bcb85d51","e503869c-57b6-4696-aec5-69a3bcb85d51","IMPLEMENTATION AND EVALUATION OF AN APPLIED BEHAVIOR ANALYSIS INTERVENTION","COUN 4009","Graduate","3","On-Campus","California State University Los Angeles","California State University Los Angeles","20331563-1156-E911-8106-000C29A8E632","Special Education and Counseling",
"c219a1c0-be5f-4d99-ade5-69cb25a65fda","c219a1c0-be5f-4d99-ade5-69cb25a65fda","Applied Behavior Analysis: Selecting, Defining, and Measuring Behavior and Evaluating Behavior Change","EDS 599","Graduate","3","Online","Monmouth University","Monmouth University","3620AB40-CF5A-E911-8106-000C29A8E632","Educational Leadership, Special Education, and School Counseling",
"682890ec-40c9-4ecf-b884-69d2fb526254","682890ec-40c9-4ecf-b884-69d2fb526254","Concepts and Principles of Behavior Analysis","EDS61000DL01","Graduate","3","Both","Lindenwood University","Lindenwood University","875902E1-385A-E911-8106-000C29A8E632","Educational Leadership",
"de8da15f-b401-41bf-9596-69db1ec1e3af","de8da15f-b401-41bf-9596-69db1ec1e3af","Fundamental Elements of Behavior Change  & Specific Behavior Change Procedures","BCBX 9304A","Graduate","3","On-Campus","Chapman University","Chapman University","914D1849-1756-E911-8106-000C29A8E632","Extended Education",
"b6e9ee29-d19b-481e-ac7b-69e63987c965","b6e9ee29-d19b-481e-ac7b-69e63987c965","Behavioral Interventionsin Autism & Developmental Disabilities","ABA 555","Graduate","3","On-Campus","Pennsylvania State University Harrisburg","Pennsylvania State University Harrisburg","F366BEE7-E25A-E911-8106-000C29A8E632","Psychology",
"91aad50a-ff83-4002-9849-6a0b68d23b52","91aad50a-ff83-4002-9849-6a0b68d23b52","Foundations of Experimental Analysis of Behavior","6961","Graduate","3","On-Campus","Youngstown State University","Youngstown State University","CA55E065-6200-E411-BEB5-00505683000D","Psychology",
"0463e7e8-f520-48e2-8c68-6a1679a55722","0463e7e8-f520-48e2-8c68-6a1679a55722","Concepts and Principles I","ABA 601","Graduate","3","Hybrid","Regis College","Regis College","2FC0736E-F05A-E911-8106-000C29A8E632","Psychology",
"4a013102-4c2a-4282-b45f-6a1df8c4beac","4a013102-4c2a-4282-b45f-6a1df8c4beac","[Fall 2018] Community Interventions and Supports","Psych 271","Graduate","3","On-Campus","California State University Fresno","California State University Fresno","350ABAAD-1056-E911-8106-000C29A8E632","Psychology",
"2ca523a0-3f3f-4bc1-88f1-6a3129923449","2ca523a0-3f3f-4bc1-88f1-6a3129923449","Instruction and Learning in Early Childhood Special Education","3400/7400","Graduate","3","On-Campus","Vanderbilt University","Vanderbilt University","3C55E065-6200-E411-BEB5-00505683000D","UnNamedDepartment",
"6bfa3e5a-0c8c-4402-9a14-6a447c43d04e","6bfa3e5a-0c8c-4402-9a14-6a447c43d04e","Methods of Behavioral Assessment and Evaluation","102","Graduate","45","Hybrid","SEEK Applied Behavior Analysis Association-Taiwan","SEEK Applied Behavior Analysis Association - Taiwan","7C77E117-035B-E911-8106-000C29A8E632","Behavior Analysis",
