"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_crse_seq_crm_id","custrecord_crse_seq_departmnt","custrecord_crse_seq_apprvl_level","custrecord_inst_crm_id","custrecord_inst_name","custrecord_rc_course_edition","custrecord_rc_crs_seq_crs_assgn","custrecord_crse_seq_name",
"0ea78d3e-fa6c-42c2-80cd-4edaa959e6b6","0ea78d3e-fa6c-42c2-80cd-4edaa959e6b6","(FALL 2018) SINGLE CASE DESIGNS","ABA 504","Graduate","3","On-Campus","387f6a50-dc02-46cc-9621-799b873a8392","Education","Graduate","609D71D6-4E55-E911-8106-000C29A8E632","Azusa Pacific University","Fourth Edition","f23f42e4-f44f-4a95-9691-a9e4566e25ea","4174 BCBA",
"447a8149-dce9-e511-b2b4-00155da948a4","447a8149-dce9-e511-b2b4-00155da948a4","Systems of behavior change","USP-ABA6","Graduate","10","On-Campus","1aa9503f-787c-4bba-a251-eb1722dc4255","Behavior Analysis","","B613E85F-6200-E411-BEB5-00505683000D","Universidade de São Paulo","Fourth Edition","5051093b-2c37-45aa-8609-aa228b9313d6","4387 BCBA",
"587ea449-7240-4e7c-8121-fcacf2287f4d","587ea449-7240-4e7c-8121-fcacf2287f4d","Applied Behavior Analysis I","4571","Graduate","3","On-Campus","c4afc4a5-f956-4fa5-940b-b63d7488db06","Education","Graduate","0F8D354C-4F55-E911-8106-000C29A8E632","Baekseok University","Fourth Edition","9778f321-f01c-4c95-aed6-aa4a6dd62efa","4306 BCBA",
"c838872e-ba48-47c7-9d05-a354a9f10213","c838872e-ba48-47c7-9d05-a354a9f10213","[Fall 2018] Concepts and Principles I","ABA 640","Graduate","3","Online","e75bab84-c87b-4a41-9fe7-5c1721fa277f","Applied Behavior Analysis","Graduate","2FC0736E-F05A-E911-8106-000C29A8E632","Regis College","Fourth Edition","303fbd99-05d4-4f2c-9e38-aa4f4529d0e3","4514 BCBA",
"ffd5749d-c0b4-4d7d-972b-b1a22e7dd702","ffd5749d-c0b4-4d7d-972b-b1a22e7dd702","Advanced Behavioral Principles and Procedures","ABA004","Graduate","3","Online","122d2f98-aa58-4198-a6f9-7ce7a9955ff4","Applied Behavior Analysis","Undergraduate","14138C04-E25A-E911-8106-000C29A8E632","Our Sunny World","Fifth Edition","06584f31-d29b-4df2-9066-aa56f38016fc","4080 BCaBA",
"4d3873af-5fb9-e511-bc34-00155da948a4","4d3873af-5fb9-e511-bc34-00155da948a4","Discretionary: Verbal Behavior","6","Graduate","3","On-Campus","1af9772d-02ea-4e87-ad17-e3a19f0889e7","psychology","","91B4DBDF-295A-E911-8106-000C29A8E632","Kore University - IESCUM","Fourth Edition","54b22ad5-b9fc-499f-955a-aa58ec3a9ccb","4360 BCBA",
"71728373-de45-e511-b1ee-00155da948a4","71728373-de45-e511-b1ee-00155da948a4","6: Intervention and implementation 1","6","Graduate","15","On-Campus","dec7a683-5963-48ac-a55e-3ce6dde84f4c","Psychology","","2941B958-925B-E911-8106-000C29A8E632","University of Gdansk","Fourth Edition","38395b1c-7863-4b6d-8772-aa5cac41f4ae","4340 BCBA",
"bd4f3074-a20a-4d27-a360-f0251cf90a90","bd4f3074-a20a-4d27-a360-f0251cf90a90","Conditioning And Learning","PSY 6100","Graduate","3","Both","730a95f4-8888-412e-817e-3a51316aed69","Department of Psychology","","851311B3-1011-E411-B0E2-0050569C00A7","Western Michigan University","Fourth Edition","9274b8df-3794-4070-9ac3-aa5eb812b7c9","4197 BCBA",
"fb939b64-4e12-4364-8a9b-7b316da613e9","fb939b64-4e12-4364-8a9b-7b316da613e9","Research in Special Programs","SPED 502","Graduate","1","Online","275d837c-3746-4cc7-aa28-dee10e0e7cf6","Education","Graduate","6998D86B-6200-E411-BEB5-00505683000D","Montana State University - Billings","Fourth Edition","c22c0cb9-4cb9-45d6-b605-aa8595cb37ad","4125 BCaBA",
"c273bb90-542f-4448-90a3-7671014b6668","c273bb90-542f-4448-90a3-7671014b6668","Applied Behavior Analysis","EAB 6707","Graduate","3","On-Campus","325f36f6-cc4e-48a7-8fd9-287cd0541878","Psychology","Graduate","DF13E85F-6200-E411-BEB5-00505683000D","University of Florida","Fourth Edition","e150dd54-9c9b-43be-baa2-aaab307f5a21","4265 BCBA",
"426c690c-4eca-4338-8773-3341d4c75af4","426c690c-4eca-4338-8773-3341d4c75af4","Behavioral Assessmet","BACS 511","Graduate","3","On-Campus","fb3e4d9a-46a5-46ab-9af7-e0e1d771a03a","Health Professions","Graduate","D111E85F-6200-E411-BEB5-00505683000D","Rollins College","Fifth Edition","17a42639-c8a9-4339-a8eb-aacaec1fad64","4375 BCBA",
"89992247-1dce-4ad1-873b-79275b1e0f15","89992247-1dce-4ad1-873b-79275b1e0f15","Measurement and Experimental Design II","BEHABA-7","Graduate","30","Both","7684a9aa-489a-4333-a54d-a43f24756e92","Pedagogy","","5E54C586-D05A-E911-8106-000C29A8E632","Moscow Centre of Pedagogy and Psychology","Fourth Edition","8abcb21b-5fe6-4f79-bb98-ab16b7acfb35","4363 BCBA",
"d5199f71-e48e-469a-bcd3-d618826ffffd","d5199f71-e48e-469a-bcd3-d618826ffffd","Behavior Assessment","EDUABA 3","Graduate","3","On-Campus","f5c7e573-0e63-445a-9dc8-d2dc85aeaf85","Counseling, Special Education and Neuroscience","Graduate","ABED38A3-4D56-E911-8106-000C29A8E632","Emirates College for Advanced Education","Fifth Edition","2077e537-d6c9-4d34-a8b4-ab1fcb863825","4264 BCaBA",
"fff2ed98-df50-4b68-a5a4-670d9d7be47c","fff2ed98-df50-4b68-a5a4-670d9d7be47c","Communication and Collaboration in Special Education","SPE 4683","Undergraduate","3","Hybrid","5c55abb4-8f57-411e-a4a8-64e5bacb9dc8","Interdisciplinary Learning & Teaching","","FE338BC8-66AD-E411-B490-0050569C00A7","University of Texas at San Antonio","Fourth Edition","46da79c6-141e-4ddb-9261-ab3394b11861","4382 BCaBA",
"2c8ab327-7b1b-e511-9dc3-00155da948a4","2c8ab327-7b1b-e511-9dc3-00155da948a4","New Behavior Analysis Tasks to Master","5019","Graduate","3","Online","4d499d95-37ee-4622-8aa4-c9ecb2106a48","Behavior Analysis","","F58CF753-6200-E411-BEB5-00505683000D","Florida Tech","Fourth Edition","d34b0d7a-974c-4326-abab-ab41977ecb16","4039 BCaBA",
"e4037e99-d2d1-4129-8ae7-e33072db8c61","e4037e99-d2d1-4129-8ae7-e33072db8c61","(Fall 2014) Research Methods and Ethical Issues","MHS 4412","Undergraduate","3","On-Campus","d47db0fd-8d3c-4d4d-91df-026a2abada82","Child & Family Studies","Undergraduate","D851AD65-81E7-E811-8105-000C29A8E632","University of South Florida","Fourth Edition","d2e8ff15-5be2-44d9-a061-ab4676d58c6f","4359 BCaBA Undergraduate  - [Retired]",
"ddd788c5-47a5-47b1-b369-4911994cfde1","ddd788c5-47a5-47b1-b369-4911994cfde1","Learning and Behavior Laboratory","PSYC 4091","Undergraduate","1","On-Campus","5b853935-9b7f-4787-b2b3-f5c3bbd3d6f6","Department of Psychology","","F167B8F2-1A5A-E911-8106-000C29A8E632","Georgia Southern University","Fourth Edition","dfaa0081-a65e-461c-9a56-ab5917a1f53f","4200 BCaBA",
"0fe3c76d-0732-4c57-98b2-caf3bd913ff9","0fe3c76d-0732-4c57-98b2-caf3bd913ff9","Advanced Applications in Positive Behavior Support","DIS 529, ESE 529","Graduate","3","Online","3a163a0f-40e6-4e42-9a8b-a9ae60c044c5","Educational Specialties, College of Education","Graduate","13D0EF59-6200-E411-BEB5-00505683000D","Northern Arizona University","Fourth Edition","6e773c5a-1f79-4243-af4b-ab5fc77c7e50","4091 BCBA",
"6394ad2f-d048-40f6-ab0b-b542bb8bac83","6394ad2f-d048-40f6-ab0b-b542bb8bac83","Ethics in Applied Behavior Analysis","EDC 623","Graduate","3","On-Campus","c440e142-2639-42da-90ad-1ccbe2d58b0e","College of Education, Health, and Human Services, Department of Education","","9CEDCDCC-965B-E911-8106-000C29A8E632","University of Michigan - Dearborn","Fourth Edition","ff0b27b5-a840-43d7-974b-ab725d96b702","4451 BCBA",
"eae98cf5-8fd4-4622-81a2-b1c5f52acfd8","eae98cf5-8fd4-4622-81a2-b1c5f52acfd8","[Spring 2012] ABA Measurement, Research and Evaluation","ADST 5P70","Graduate","3","On-Campus","4f13c645-c119-4679-89ab-40b4a833ed98","Applied Disability Studies","","E798D86B-6200-E411-BEB5-00505683000D","Brock University","Fourth Edition","7ce0bf4e-a38d-4f4e-a658-ab7740f6e930","4234 BCBA",
"c7bc8f11-3f94-4c3b-b135-b89b16af3cae","c7bc8f11-3f94-4c3b-b135-b89b16af3cae","Science and Human Behavior","EDC 622","Graduate","3","On-Campus","c440e142-2639-42da-90ad-1ccbe2d58b0e","College of Education, Health, and Human Services, Department of Education","","9CEDCDCC-965B-E911-8106-000C29A8E632","University of Michigan - Dearborn","Fourth Edition","3f6108c2-7e84-4202-ac8c-ab95897e2d8f","4451 BCBA",
"a46b5724-c6bb-4451-9704-f68c09b0b376","a46b5724-c6bb-4451-9704-f68c09b0b376","Behavioral Assessment","EDC 480","Undergraduate","3","On-Campus","ac225817-b60d-432f-b9ec-d0eb94dc159b","College of Education, Health, and Human Services, Department of Education","","9CEDCDCC-965B-E911-8106-000C29A8E632","University of Michigan - Dearborn","Fourth Edition","62e62c0b-cc78-4d27-b74c-ab9b03964d02","4452 BCaBA",
"3c770549-9f61-4732-b992-c1c2bbcb4901","3c770549-9f61-4732-b992-c1c2bbcb4901","Principles in Behavior Analysis","PSY609","Graduate","3","On-Campus","3c2631a8-a6ea-4e89-9293-66bb24787975","Psychology","Graduate","AFADA79E-C492-E511-A86B-0050569C00A7","University of Nevada Reno","Fourth Edition","3d91828b-4221-4f5b-ad80-aba9d86aff72","4322 BCBA",
"088297de-ff5b-42bb-92ec-500bdc1658a4","088297de-ff5b-42bb-92ec-500bdc1658a4","Behavior Change Procedures II","ABA 516","Graduate","1","Both","bdf16c5b-b2c6-4692-a07a-830f66948a93","Education/Psychology","Graduate","72213173-C65A-E911-8106-000C29A8E632","Mary Baldwin University","Fifth Edition","f3f1071a-f704-4704-bb58-abbcfcdb987e","4201 BCBA",
"ea3aa371-ac94-43a4-bc08-322789d21af2","ea3aa371-ac94-43a4-bc08-322789d21af2","Applied Behavior Analysis I","EDABA 795.00","Graduate","3","Both","70afa2f6-06c0-4fd3-8a0e-7fb955268237","Special Education","Graduate","FE8F70AB-1F5A-E911-8106-000C29A8E632","Hunter College","Fourth Edition","a381be28-042a-43dd-a35c-abca8f3cdca4","4253 BCBA",
"c814ed13-9482-4cac-a08f-4d068b740862","c814ed13-9482-4cac-a08f-4d068b740862","Functional Analysis and Treatment of Challening Behavior","PSYC.5660","Graduate","3","Online","25a89536-a16d-414c-ac3b-718e734f9641","Psychology","Graduate","F14FE5A8-FCB1-E411-B490-0050569C00A7","University of Massachusetts Lowell","Fourth Edition","494a971a-116f-4ca6-8425-abefa74d8135","4361 BCaBA",
"58c18789-357a-4d7e-91d8-62b8b1de2d47","58c18789-357a-4d7e-91d8-62b8b1de2d47","Measurement and Single Case Design","Course 4","Graduate","3","Hybrid","1162a3ca-9937-4c22-8279-c78f100df46c","AARBA-AIAMC","","97CE5E1E-A15B-E911-8106-000C29A8E632","Associations for the Advancement of Radical Behavior Analysis and the Italian-American Association of Behavior Analysis and Modification, and Behavioral-Cognitive Therapy (AARBA-AIAMC)","Fifth Edition","8399ba56-2422-4567-b5b1-abfe37b3f46a","4513 BCBA",
"927ca8df-5177-e511-be6b-00155da948a4","927ca8df-5177-e511-be6b-00155da948a4","Identification, assessment and discretionary","BEHABA 5","Graduate","3","Online","acbaabc5-cda8-4e24-8523-936c50dca6ac","Instituto Walden4","","A201FB4A-A15B-E911-8106-000C29A8E632","Instituto Walden 4","Fourth Edition","fb2e2927-6584-4acf-a518-ac00bce055b3","4341 BCaBA",
"f795f8a0-0f0f-4dc8-9d95-aa54bf4744d3","f795f8a0-0f0f-4dc8-9d95-aa54bf4744d3","Ethics in ABA","MHS 6780","Graduate","3","Both","c83299f4-3018-4cb0-827c-8dc88258219d","Child & Family Studies","","D851AD65-81E7-E811-8105-000C29A8E632","University of South Florida","Fifth Edition","f99618f9-f911-416f-9f4c-ac1200a0e430","4286 BCBA",
"b8ce4fea-202d-4168-ab6b-472786f12e8f","b8ce4fea-202d-4168-ab6b-472786f12e8f","Basic Methods of Applied Behavior Analysis","EAB5701","Graduate","3","On-Campus","7d052d99-0138-4ade-ac14-3323909c3261","Psychology","","8E76915A-E856-E911-8106-000C29A8E632","Florida State University","Fourth Edition","6d20d552-5643-47e3-8df3-ac14fc82c3ce","4046 BCBA",
"207e1497-7386-4e1c-8e24-6b4191d5108a","207e1497-7386-4e1c-8e24-6b4191d5108a","Applied Behavior Analysis I","PS360","Undergraduate","5","Online","fcf08445-02b1-4a76-9b6d-94174c7dba85","Psychology","Undergraduate","2634896C-6029-E911-8106-000C29A8E632","Purdue University Global","Fourth Edition","1e6e1133-8d7e-47fd-bd23-ac2e1d8b4b42","4138 BCaBA  - [Expired]",
"858fc168-736f-49af-84e7-7e2c5faee52e","858fc168-736f-49af-84e7-7e2c5faee52e","Education of Students with Autism Spectrum Disorders","SPED 248","Graduate","3","On-Campus","e7d11c92-cbce-48b0-bdf8-eb22ada39ed2","Special Education","","858DF753-6200-E411-BEB5-00505683000D","Hofstra University","Fourth Edition","13e45d08-775a-46b3-8521-ac63e62743a3","4218 BCBA",
"a8371959-ccff-4204-8f5f-20708a9ea9f8","a8371959-ccff-4204-8f5f-20708a9ea9f8","Autism Workshop","SPED 580","Graduate","1","Online","275d837c-3746-4cc7-aa28-dee10e0e7cf6","Education","Graduate","6998D86B-6200-E411-BEB5-00505683000D","Montana State University - Billings","Fourth Edition","c831f008-054f-4692-94fc-ac930610e27f","4125 BCaBA",
"336d5b60-2a7a-e811-a39b-000d3a30c887","336d5b60-2a7a-e811-a39b-000d3a30c887","Principles in Behavior Analysis","PSY 609R","Graduate","3","On-Campus","3c2631a8-a6ea-4e89-9293-66bb24787975","Psychology","Graduate","AFADA79E-C492-E511-A86B-0050569C00A7","University of Nevada Reno","Fourth Edition","8d2e085d-b034-4a4d-88ac-ac9d21ab5f31","4322 BCBA",
"5196b36f-1c52-4ca5-979a-f8d37df4c1ae","5196b36f-1c52-4ca5-979a-f8d37df4c1ae","Advanced Principles of Applied Behavior Analysis","SPECED 709","Graduate","3","Online","b0b4ee14-832c-41cb-8d89-d7d8de40542c","Special Education","Graduate","92ADA497-9F5B-E911-8106-000C29A8E632","University of Wisconsin Whitewater","Fourth Edition","c80dabd4-09af-45f7-a7b0-aca4d3b242ac","4235 BCBA",
"3fd88fc9-c42f-482b-892d-969f8e22b2da","3fd88fc9-c42f-482b-892d-969f8e22b2da","Instruction of Students with Severe and Multiple Disabilities","EDEX 610","Graduate","3","Hybrid","68941634-587e-4047-9d81-e432603fb357","Special Education","Graduate","0255E065-6200-E411-BEB5-00505683000D","University of South Carolina","Fifth Edition","ceaa8452-8ada-4d5a-a5f9-acf65da72019","4049 BCBA",
"0dc8ed38-9350-4f60-aa88-5f7cf0b0e904","0dc8ed38-9350-4f60-aa88-5f7cf0b0e904","(Fall 2018)  Ethical, Legal, and Professional Issues in Psychology and Behavior Analysis","EDPY 636","Graduate","3","On-Campus","b3d307ac-609b-464d-8d7d-8f86f25a8aca","Special Education","Graduate","83D56495-9D5B-E911-8106-000C29A8E632","University of Tennessee","Fourth Edition","3d73d6bc-f4f8-44fb-aac8-ad0f74e4b183","4344 BCBA",
"d8571b2e-136e-48dd-b4a3-246b67dfc01c","d8571b2e-136e-48dd-b4a3-246b67dfc01c","Concepts and Principles of Applied Behavior Analysis II","SPED 520","Graduate","3","Hybrid","2cdeff51-f676-4acf-b643-95d853a76ef7","Special Education","Graduate","EBBEF54E-895B-E911-8106-000C29A8E632","Trinity Christian College","Fourth Edition","ff1ffb30-ccd1-4a75-b3b2-ad1ea32855b7","4085 BCBA",
"b12480b1-5220-4add-9f11-04d361afe65d","b12480b1-5220-4add-9f11-04d361afe65d","(Fall 2012) Principles of Learning & Behaviour Change","PLP4001","Graduate","15","On-Campus","68803867-4c28-4f4f-9be9-da5117c2b3b3","School of Psychology","","C5834E19-5555-E911-8106-000C29A8E632","Bangor University","Fourth Edition","a46679db-7dcf-41b8-a308-ad5d474e67b3","4335 BCBA",
"2168c3cf-02b8-4841-824e-f21228661514","2168c3cf-02b8-4841-824e-f21228661514","Supervision and ABA","PSY 6270","Graduate","3","On-Campus","d0990893-b4c5-4803-a8b8-15a15a6fb096","Special Education","Graduate","851311B3-1011-E411-B0E2-0050569C00A7","Western Michigan University","Fourth Edition","a19c9126-da7a-4c2b-b225-ad5ecb5e6733","4495 BCBA",
"82c9c77e-e064-4a45-bc01-dee6258f918b","82c9c77e-e064-4a45-bc01-dee6258f918b","[Fall 2017] Practicum in Psychology","PSY 5590","Graduate","1 - 3","Both","730a95f4-8888-412e-817e-3a51316aed69","Department of Psychology","","851311B3-1011-E411-B0E2-0050569C00A7","Western Michigan University","Fourth Edition","56dde89e-837e-4094-84e0-ad5f51f32083","4197 BCBA",
"3f6283fa-4380-4c19-b54e-0364c89f1afc","3f6283fa-4380-4c19-b54e-0364c89f1afc","Evidence-Based Pracitces for Learners with ASD","GPSY 656","Graduate","3","Both","72ce64aa-f1da-49b6-8578-ca5fecaaf884","Department of Counseling, Psychology & Special Education","","E9EF900E-3756-E911-8106-000C29A8E632","Duquesne University","Fifth Edition","2f72a531-ce89-4bc2-b927-ad96d313032f","4095 BCBA",
"ebd788ed-c0ae-e311-a6e7-00155d445b26","ebd788ed-c0ae-e311-a6e7-00155d445b26","Introduction to Applied Behavior Analysis","SPED7514/8514","Graduate","3","On-Campus","dff3b25c-8ea4-47a9-80ca-7f0a4bbdcd80","Instruction and Curriculum Leadership","","0314E85F-6200-E411-BEB5-00505683000D","University of memphis","Fourth Edition","ce97919d-9d8a-4a6a-8aa4-adc3d864e9c7","4208 BCBA",
"c30ae318-7a4a-47ff-a8ec-ba0b39a1abf4","c30ae318-7a4a-47ff-a8ec-ba0b39a1abf4","Advanced FBA and Intervention","SBEH 109","Graduate","1","Hybrid","ac269b97-ba7b-4f92-ba21-d172bfadde3f","Behavior Analysis","","7C77E117-035B-E911-8106-000C29A8E632","SEEK Applied Behavior Analysis Association - Taiwan","Fifth Edition","89268ae6-8dac-492f-9fba-adc8ee40d4f1","4395 BCBA",
"f546707f-257b-430a-ad43-3aa7c6125cc6","f546707f-257b-430a-ad43-3aa7c6125cc6","Special Topics: Essential Issues in Applied Behavior Analysis","EDUC 632","Graduate","1","On-Campus","973ebd3b-815a-4a1f-aa9d-187be3220bd0","Special Education","Graduate","0255E065-6200-E411-BEB5-00505683000D","University of South Carolina","Fourth Edition","b03ba8ef-7333-4a3c-80f4-adde2aab9d26","4049 BCBA",
"c4248a55-51cc-4ec4-89b5-49bafbf2dbd7","c4248a55-51cc-4ec4-89b5-49bafbf2dbd7","Identification, Assessment and Discretionary I","BMI-5","Graduate","45","On-Campus","e5d93c89-5915-4798-ab3e-cf1cbef19ecc","Behavior Analysis","","8298D86B-6200-E411-BEB5-00505683000D","Behavior Momentum India","Fourth Edition","338f52a5-c2e1-4630-8703-adea0696f831","4067 BCBA",
"d65e0553-445b-41c1-b188-8f8f2f297d02","d65e0553-445b-41c1-b188-8f8f2f297d02","Exit Project","EDS 595","Graduate","1","Hybrid","ed2e283c-9437-426f-bc08-6a9b2e4f9132","Special Education","","30715163-CF92-E511-A86B-0050569C00A7","Whitworth University & Northwest Autism Center","Fourth Edition","665200e8-9428-40e5-b3ae-ae1185d3f22a","4308 BCBA",
"a08d058b-b29e-4491-962f-3e4766ecd490","a08d058b-b29e-4491-962f-3e4766ecd490","Applied Behavior Analysis Intensive Supervised Practicum","SPED 695","Graduate","4","Hybrid","2cdeff51-f676-4acf-b643-95d853a76ef7","Special Education","Graduate","EBBEF54E-895B-E911-8106-000C29A8E632","Trinity Christian College","Fourth Edition","a092148b-e8d0-4def-ba38-ae52d93688f9","4085 BCBA",
"6f1acd0a-6aa8-4957-a229-f1023b279c47","6f1acd0a-6aa8-4957-a229-f1023b279c47","Introduction to Behavior Analysis","EDP 3673","Undergraduate","3.0","Hybrid","859b0107-c4e7-43e6-9ceb-fef8bc2365af","Educational Psychology","","FE338BC8-66AD-E411-B490-0050569C00A7","University of Texas at San Antonio","Fourth Edition","92ee2de3-626e-4b9f-a374-ae87597e77bd","4520 BCaBA",
"a857d202-0d30-4631-bd6f-cc3cbcb7ee0a","a857d202-0d30-4631-bd6f-cc3cbcb7ee0a","(Started Fall 2017) Applied Behaviour Analysis Practicum I","PSYC 4313 / 4525","Undergraduate","6","Hybrid","c4ec340e-d0f4-4054-9f60-d28f4d012169","Psychology","Undergraduate","1214E85F-6200-E411-BEB5-00505683000D","University of New Brunswick","Fourth Edition","b71515e0-c23d-4e6e-a5c5-ae91c09b265b","4227 BCaBA",
"91aa349f-94cf-4320-805a-4a245ae87c01","91aa349f-94cf-4320-805a-4a245ae87c01","Seminar in Research Methods","PSY 692a","Graduate","3","Hybrid","48de9c13-81ca-47e8-b68d-4a1badae5ece","Psychology","","6EE7FC4D-6200-E411-BEB5-00505683000D","California State University Northridge","Fifth Edition","53f43020-ae00-4344-a405-aeb2e8168856","4145 BCBA",
"341bd4bc-7833-4af5-bcb3-c53245e1bf30","341bd4bc-7833-4af5-bcb3-c53245e1bf30","Advanced Intervention in Classroom and School Supports","SEPS 710","Graduate","3","On-Campus","5699ebe3-2e00-471c-a59b-699c2c537c83","Special Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fourth Edition","e17d6362-986e-40c1-a511-aeb5eac0d657","4303 BCBA",
"825d6b9f-9606-4e4f-8085-bcf5ad40f19a","825d6b9f-9606-4e4f-8085-bcf5ad40f19a","Behavioral Treatment & Systems Support","PSY 543","Graduate","3","On-Campus","a19be45d-ab7a-40de-85b4-73f7749f445b","Psychology","","4012E85F-6200-E411-BEB5-00505683000D","Shippensburg University","Fourth Edition","f1d0a01a-7732-4150-885e-aebd64f6b93c","4278 BCBA",
"7ac04246-fc1a-49ed-8ca9-d8eb58b544fe","7ac04246-fc1a-49ed-8ca9-d8eb58b544fe","Developmental Psychology","SPSY 504","Graduate","3","Hybrid","5fa505d6-6c4f-43ea-9c76-3fe9d7e0a783","Psychology","","88A83A8F-0F5B-E511-A86B-0050569C00A7","Philadelphia College of Osteopathic Medicine","Fourth Edition","d7267ad9-0893-450a-b013-af27437d3446","4161 BCBA (degree)",
"4ba44b99-6e2a-e511-821f-00155da948a4","4ba44b99-6e2a-e511-821f-00155da948a4","APPLIED BEHAVIOR ANALYSIS 1: BEHAVIORAL ASSESSMENT AND TREATMENT IN PEOPLE WITH AUTISM SPECTRUM DISORDER","ABAE3","Graduate","68","Online","90683985-0180-467d-a1e9-d63854afa2d9","","Graduate","0857E065-6200-E411-BEB5-00505683000D","ABA España","Fourth Edition","0d7bc24f-9891-40f0-9ee6-af39a4352b7e","4317 BCaBA",
"5aff11eb-0d45-44e4-9a2f-4cbe81bde0d8","5aff11eb-0d45-44e4-9a2f-4cbe81bde0d8","Behavioral Observation, Measurement, and Analysis","EDIS:5134","Graduate","3","Online","564a3c99-0ce9-47df-b867-c84bfa12c7dc","Curriculum, Instruction and Special Education","","2F7383A1-F5B1-E811-8102-000C29A8E632","University of Virginia","Fourth Edition","477646f4-2172-4623-bbb6-af511eb18382","4473 BCBA",
"b0cbf6b6-e1d3-418f-8cb3-8507191d1f47","b0cbf6b6-e1d3-418f-8cb3-8507191d1f47","Assessment in ABA","IHS402","Undergraduate","3","Online","c2e04656-77b6-4401-8fde-4e32ff757bc9","Interdisciplinary Health Services Autism Behavioral Studies Major","","366F3967-D44F-E411-B490-0050569C00A7","Saint Joseph's University","Fifth Edition","d726886b-7a39-4d01-994f-af55b4a2f0b0","4266 BCaBA",
